trade_id,timestamp,price,quantity,side,trader_id,manager_id,exchange,order_type,fee_rate,settlement_status,venue_code,session_id,latency_ms,region_code,api_version,ip_hash,raw_msg_id
ETHUSDT_00000324,2026-01-02 09:08:41.448924,3035.180758,1.113676,BUY,wallet_ETH0067,,BINANCE,MARKET,0.001282,SETTLED,VC569,b845cf49ee13,412,EU-CENTRAL,v2.2,25ee1bae,MSG799197958
ETHUSDT_00002529,2026-01-02 09:10:50.037254,3041.085137,0.097419,BUY,wallet_ETH0180,,BINANCE,LIMIT,0.000966,SETTLED,VC670,17b4b91ff448,284,APAC-NORTH,v2.3,32356e79,MSG211060600
ETHUSDT_00002995,2026-01-02 09:11:57.580735,3042.567409,0.328784,BUY,wallet_ETH0150,,BINANCE,MARKET,0.001453,SETTLED,VC540,6ba2cda56d0c,321,US-EAST,v3.0,8ddcc990,MSG236624724
ETHUSDT_00002078,2026-01-02 09:26:58.143068,3039.552383,0.070457,SELL,wallet_ETH0141,,BINANCE,MARKET,0.001398,SETTLED,VC668,52ccf21cc60a,40,APAC-NORTH,v2.3,739d28bf,MSG764990122
ETHUSDT_00002640,2026-01-02 09:49:44.170053,3051.243889,0.043207,BUY,wallet_ETH0092,,BINANCE,STOP_LIMIT,0.00084,SETTLED,VC424,cb3130c4f4eb,130,APAC-NORTH,v3.0,5a3c95d9,MSG796579285
ETHUSDT_00002299,2026-01-02 09:55:34.877323,3050.148938,0.794379,SELL,wallet_ETH0018,,BINANCE,STOP_LIMIT,0.000961,SETTLED,VC555,39e3e9429ca7,370,US-EAST,v2.2,74c05911,MSG805871351
ETHUSDT_00000380,2026-01-02 09:57:38.269410,3048.657913,0.18934,BUY,wallet_ETH0030,,BINANCE,MARKET,0.000582,SETTLED,VC170,c936327aede7,25,US-EAST,v3.0,b01531f4,MSG684381010
ETHUSDT_00001788,2026-01-02 10:04:58.149510,3046.625314,0.410407,SELL,wallet_ETH0046,,BINANCE,LIMIT,0.001491,SETTLED,VC270,0dac3468454b,381,APAC-NORTH,v2.2,1386eff2,MSG156629764
ETHUSDT_00002122,2026-01-02 10:07:36.421037,3060.135055,0.497696,SELL,wallet_ETH0035,,BINANCE,MARKET,0.000761,SETTLED,VC726,d6cefe5fdcef,90,APAC-NORTH,v2.1,8d79ba6e,MSG730678854
ETHUSDT_00001398,2026-01-02 10:21:23.927847,3058.961812,0.360907,BUY,wallet_ETH0169,,BINANCE,LIMIT,0.000536,SETTLED,VC475,d2d4b679335e,31,US-WEST,v2.2,de381f63,MSG529797264
ETHUSDT_00001402,2026-01-02 10:48:30.332681,3061.132992,0.080457,BUY,wallet_ETH0126,,BINANCE,MARKET,0.000885,SETTLED,VC550,01fd46575a4d,471,US-EAST,v2.2,8af476a9,MSG204398603
ETHUSDT_00001724,2026-01-02 10:54:16.935678,3058.852848,0.260796,BUY,wallet_ETH0005,,BINANCE,MARKET,0.000983,SETTLED,VC623,2e00932e6cae,332,APAC-NORTH,v2.2,afdf6fb7,MSG971676920
ETHUSDT_00001599,2026-01-02 11:04:19.703568,3050.008042,0.304516,SELL,wallet_ETH0072,,BINANCE,LIMIT,0.001346,SETTLED,VC970,0fb22b7da2a7,138,US-WEST,v2.3,e900650a,MSG329707199
ETHUSDT_00003904,2026-01-02 11:41:27.802971,3048.389746,0.226806,SELL,wallet_ETH0085,,BINANCE,MARKET,0.001294,SETTLED,VC963,b4951265b1eb,110,US-EAST,v2.2,3eb05bee,MSG519515038
ETHUSDT_00002346,2026-01-02 11:54:10.795045,3046.490825,0.153487,BUY,wallet_ETH0070,,BINANCE,MARKET,0.000994,SETTLED,VC510,399505d02ce4,73,US-WEST,v2.2,13ac51ff,MSG830874427
ETHUSDT_00003033,2026-01-02 12:08:42.672356,3043.772235,0.06745,BUY,wallet_ETH0174,,BINANCE,MARKET,0.00135,SETTLED,VC952,f6905df859a8,22,EU-CENTRAL,v2.3,8b7e43fc,MSG119588191
ETHUSDT_00001625,2026-01-02 12:43:50.547598,3054.876738,0.046656,BUY,wallet_ETH0170,,BINANCE,LIMIT,0.001302,SETTLED,VC331,fd50accd4994,327,US-WEST,v3.0,6da00f88,MSG147862595
ETHUSDT_00002531,2026-01-02 14:12:39.269414,3043.986966,0.426275,BUY,wallet_ETH0079,,BINANCE,LIMIT,0.001165,SETTLED,VC607,f21d2d97c688,331,APAC-NORTH,v2.3,f185a545,MSG307664310
ETHUSDT_00001993,2026-01-02 14:13:31.660546,3042.488874,0.064162,BUY,wallet_ETH0060,,BINANCE,STOP_LIMIT,0.001156,SETTLED,VC100,5053d15ba693,334,APAC-SOUTH,v2.2,ad2d9082,MSG352124276
ETHUSDT_00002833,2026-01-02 14:18:21.289373,3027.713152,0.104247,SELL,wallet_ETH0124,,BINANCE,MARKET,0.001001,SETTLED,VC904,55f33e87e7ef,191,US-EAST,v2.2,e53f7dc7,MSG220125643
ETHUSDT_00003573,2026-01-02 14:18:27.786572,3034.496645,0.228402,SELL,wallet_ETH0063,,BINANCE,LIMIT,0.000809,SETTLED,VC186,34a040bca17f,217,US-EAST,v2.3,605a2d5d,MSG738759811
ETHUSDT_00000913,2026-01-02 14:25:26.869988,3031.670698,1.984757,SELL,wallet_ETH0115,,BINANCE,MARKET,0.001148,SETTLED,VC634,8b9507f4b541,150,APAC-NORTH,v2.3,8a6c5314,MSG160883639
ETHUSDT_00000655,2026-01-02 14:31:39.599802,3038.866317,0.10302,SELL,wallet_ETH0095,,BINANCE,LIMIT,0.001305,SETTLED,VC410,af4829569c88,432,US-EAST,v2.2,bf046fd4,MSG430681191
ETHUSDT_00002301,2026-01-02 14:48:28.785437,3068.978213,0.229956,BUY,wallet_ETH0180,,BINANCE,LIMIT,0.001431,SETTLED,VC330,c365c2cef092,29,US-EAST,v2.3,d19fa8e6,MSG165055871
ETHUSDT_00003001,2026-01-02 15:01:00.582825,3091.226976,0.144858,BUY,wallet_ETH0043,,BINANCE,LIMIT,0.001186,SETTLED,VC753,bfb86034d7e1,456,APAC-NORTH,v2.3,92faba48,MSG581316889
ETHUSDT_00002537,2026-01-02 15:10:56.410695,3078.818664,0.108801,SELL,wallet_ETH0140,,BINANCE,MARKET,0.001314,SETTLED,VC501,65a517c3c1f7,172,US-EAST,v2.3,875f12a6,MSG745252645
ETHUSDT_00002146,2026-01-02 15:52:13.883818,3083.36767,0.199864,SELL,wallet_ETH0118,,BINANCE,MARKET,0.000737,SETTLED,VC902,6dd99c56b777,76,APAC-NORTH,v2.1,19401921,MSG620187593
ETHUSDT_00001000,2026-01-02 15:56:48.694495,3087.877501,0.036487,SELL,wallet_ETH0098,,BINANCE,MARKET,0.00055,SETTLED,VC302,d909582de4c5,68,US-WEST,v2.1,38abb822,MSG463904851
ETHUSDT_00000750,2026-01-02 16:11:19.221127,3093.932133,1.68463,BUY,wallet_ETH0081,,BINANCE,STOP_LIMIT,0.000708,SETTLED,VC566,c9414773a121,278,US-WEST,v2.3,c80205d0,MSG495011453
ETHUSDT_00002323,2026-01-02 16:12:33.475902,3088.62202,0.429982,BUY,wallet_ETH0134,,BINANCE,MARKET,0.001142,SETTLED,VC159,004b1f742b46,299,EU-CENTRAL,v3.0,dfaae6de,MSG275965181
ETHUSDT_00003523,2026-01-02 16:12:51.061816,3086.656773,0.199298,SELL,wallet_ETH0144,,BINANCE,MARKET,0.001393,SETTLED,VC120,0c21b5f208f4,14,US-WEST,v3.0,6a5e8cfc,MSG338549162
ETHUSDT_00000096,2026-01-02 16:32:42.116905,3125.046901,0.321343,SELL,wallet_ETH0044,,BINANCE,LIMIT,0.000589,SETTLED,VC609,bfd610e3d19c,390,APAC-NORTH,v3.0,be31ad36,MSG587308912
ETHUSDT_00001866,2026-01-02 16:39:22.478260,3136.286825,0.497363,BUY,wallet_ETH0071,,BINANCE,LIMIT,0.001158,SETTLED,VC479,62d3bd01a732,99,US-EAST,v2.3,2f4014fc,MSG289740302
ETHUSDT_00003183,2026-01-02 16:42:29.919676,3128.789283,0.05313,BUY,wallet_ETH0144,,BINANCE,MARKET,0.000756,SETTLED,VC360,957275496256,46,APAC-SOUTH,v2.3,94ad2c84,MSG563763009
ETHUSDT_00003327,2026-01-02 16:48:09.556875,3127.587283,1.001392,SELL,wallet_ETH0037,,BINANCE,MARKET,0.001436,SETTLED,VC187,913cddd87821,163,EU-CENTRAL,v3.0,2dc613cc,MSG785735324
ETHUSDT_00001813,2026-01-02 17:00:25.205582,3132.721554,0.036611,SELL,wallet_ETH0087,,BINANCE,MARKET,0.000914,SETTLED,VC590,b1dbebc7c9b4,417,US-WEST,v3.0,7cbabc0b,MSG884849674
ETHUSDT_00001486,2026-01-02 17:07:17.680036,3136.942353,0.193443,SELL,wallet_ETH0117,,BINANCE,LIMIT,0.001369,SETTLED,VC453,d5c68af37298,468,APAC-NORTH,v2.3,8556f7fa,MSG383345483
ETHUSDT_00001442,2026-01-02 17:10:30.120153,3135.685694,0.078472,SELL,wallet_ETH0136,,BINANCE,MARKET,0.000772,SETTLED,VC417,a53a1e78e288,386,APAC-NORTH,v3.0,aaf2ce22,MSG186273102
ETHUSDT_00002994,2026-01-02 17:50:50.354457,3111.854843,0.599177,BUY,wallet_ETH0007,,BINANCE,LIMIT,0.000559,SETTLED,VC979,ab53904e82ee,434,EU-CENTRAL,v2.2,079b8bbf,MSG873123338
ETHUSDT_00000285,2026-01-02 17:52:37.048934,3115.911018,0.23903,BUY,wallet_ETH0127,,BINANCE,MARKET,0.000913,SETTLED,VC118,03b8b44a8df7,66,US-WEST,v2.3,d24b3948,MSG147078013
ETHUSDT_00002677,2026-01-02 18:02:20.581371,3125.552741,0.245203,SELL,wallet_ETH0088,,BINANCE,LIMIT,0.001184,SETTLED,VC141,4f115a327bf3,306,APAC-NORTH,v3.0,8553e629,MSG479812878
ETHUSDT_00003645,2026-01-02 18:08:12.360302,3121.250643,0.7088,SELL,wallet_ETH0065,,BINANCE,MARKET,0.001181,SETTLED,VC767,7b91be9b9bd1,343,EU-CENTRAL,v2.3,0bde559c,MSG284130772
ETHUSDT_00002408,2026-01-02 18:08:30.003252,3123.524069,0.194139,BUY,wallet_ETH0180,,BINANCE,MARKET,0.000952,SETTLED,VC960,947391c9734c,33,US-WEST,v2.3,ccb160ce,MSG684855160
ETHUSDT_00002109,2026-01-02 18:22:58.705474,3129.591498,0.078918,BUY,wallet_ETH0154,,BINANCE,MARKET,0.00106,SETTLED,VC762,72827590d16d,144,APAC-NORTH,v2.2,96eb9e3a,MSG303849499
ETHUSDT_00003791,2026-01-02 18:39:16.111505,3118.520462,0.741288,BUY,wallet_ETH0073,,BINANCE,STOP_LIMIT,0.000608,SETTLED,VC901,15cbdba999fd,305,US-EAST,v2.2,fb2dd0cd,MSG739779026
ETHUSDT_00002615,2026-01-02 18:51:14.838600,3101.640458,0.402802,BUY,wallet_ETH0043,,BINANCE,MARKET,0.001342,SETTLED,VC220,08ca798834cc,168,US-WEST,v2.2,27a58117,MSG167802259
ETHUSDT_00002015,2026-01-02 18:53:47.754586,3097.932608,0.23546,SELL,wallet_ETH0028,,BINANCE,MARKET,0.001427,SETTLED,VC884,eeb29154e6e3,111,APAC-SOUTH,v2.3,1f0737d9,MSG645781742
ETHUSDT_00003792,2026-01-02 18:57:39.783552,3108.014276,0.236184,BUY,wallet_ETH0019,,BINANCE,STOP_LIMIT,0.000733,SETTLED,VC845,359ef2a5581f,180,APAC-SOUTH,v2.3,cbb6261b,MSG137544559
ETHUSDT_00001626,2026-01-02 20:10:18.528945,3122.267619,0.334477,SELL,wallet_ETH0037,,BINANCE,MARKET,0.000851,SETTLED,VC212,953f6d618652,477,APAC-SOUTH,v2.3,23c29ff8,MSG662509732
ETHUSDT_00000784,2026-01-02 20:46:05.702786,3120.996205,0.036384,SELL,wallet_ETH0112,,BINANCE,LIMIT,0.000878,SETTLED,VC169,4dce50b3868b,185,US-EAST,v2.1,fbff4de5,MSG452868586
ETHUSDT_00002160,2026-01-02 20:47:37.897538,3118.384182,0.910462,BUY,wallet_ETH0088,,BINANCE,MARKET,0.001345,SETTLED,VC583,bd22f8aeb306,82,US-EAST,v2.3,29c470f0,MSG179952461
ETHUSDT_00001931,2026-01-02 20:51:36.990368,3117.065985,0.256431,SELL,wallet_ETH0037,,BINANCE,MARKET,0.000599,SETTLED,VC828,2a51dcd48eba,14,EU-CENTRAL,v2.2,a107af53,MSG918747493
ETHUSDT_00003709,2026-01-02 20:52:51.222024,3117.512212,0.191376,SELL,wallet_ETH0116,,BINANCE,LIMIT,0.00067,SETTLED,VC474,7c0e90054248,340,US-WEST,v3.0,544faee6,MSG785092971
ETHUSDT_00000018,2026-01-03 01:20:35.862184,3124.8799,0.636055,SELL,wallet_ETH0126,,BINANCE,MARKET,0.001314,SETTLED,VC352,d59c006b0115,477,APAC-SOUTH,v3.0,61fdedf8,MSG130936925
ETHUSDT_00000302,2026-01-03 01:30:38.712327,3125.257405,0.126583,BUY,wallet_ETH0102,,BINANCE,MARKET,0.000963,SETTLED,VC193,20643c670db0,452,APAC-SOUTH,v2.1,5b8a3a43,MSG632854334
ETHUSDT_00001257,2026-01-03 02:36:44.053016,3124.836061,0.234934,BUY,wallet_ETH0097,,BINANCE,STOP_LIMIT,0.001056,SETTLED,VC215,18e20ea47c79,100,US-EAST,v2.2,c046eab5,MSG855161379
ETHUSDT_00000976,2026-01-03 03:15:43.783335,3125.625733,0.425232,BUY,wallet_ETH0171,,BINANCE,LIMIT,0.000897,SETTLED,VC536,b9113cd25f83,421,US-EAST,v2.3,6366262c,MSG964919866
ETHUSDT_00000045,2026-01-03 03:23:30.425145,3121.734335,0.190986,BUY,wallet_ETH0132,,BINANCE,MARKET,0.001266,SETTLED,VC383,c9ffe0783db2,407,US-EAST,v3.0,65592391,MSG625259297
ETHUSDT_00002892,2026-01-03 04:58:39.331781,3116.04983,0.220991,SELL,wallet_ETH0117,,BINANCE,MARKET,0.000862,SETTLED,VC814,53f5a543bdf8,460,APAC-SOUTH,v2.2,0aab80f8,MSG263188297
ETHUSDT_00002444,2026-01-03 05:41:34.291621,3105.114007,0.011595,BUY,wallet_ETH0008,,BINANCE,MARKET,0.000709,SETTLED,VC851,5dd4bafcc6b6,321,APAC-NORTH,v3.0,5b2da302,MSG248079619
ETHUSDT_00000925,2026-01-03 07:20:24.679045,3086.58362,0.359343,BUY,wallet_ETH0055,,BINANCE,MARKET,0.001064,SETTLED,VC704,192d8d8f4cbf,472,US-EAST,v2.3,4d970f4c,MSG101531775
ETHUSDT_00003961,2026-01-03 07:34:25.389475,3086.824261,0.117349,BUY,wallet_ETH0094,,BINANCE,STOP_LIMIT,0.001245,SETTLED,VC273,a38bf628facd,21,APAC-NORTH,v2.1,d16d93a2,MSG953157550
ETHUSDT_00001504,2026-01-03 07:46:08.986114,3090.581428,1.679193,SELL,wallet_ETH0043,,BINANCE,LIMIT,0.000682,SETTLED,VC106,a09aa9bc77ef,44,EU-CENTRAL,v2.3,8f98d611,MSG797258871
ETHUSDT_00000224,2026-01-03 07:49:20.004266,3091.967461,0.123653,BUY,wallet_ETH0147,,BINANCE,MARKET,0.00081,SETTLED,VC536,2bd0a4b99413,442,US-WEST,v3.0,acb0641e,MSG922762363
ETHUSDT_00001968,2026-01-03 08:59:48.139698,3096.005975,0.252781,BUY,wallet_ETH0134,,BINANCE,MARKET,0.000545,SETTLED,VC862,c1b4a5d24f34,235,US-WEST,v2.2,c33dd748,MSG190649343
ETHUSDT_00002903,2026-01-03 11:40:43.619216,3096.988853,0.407551,SELL,wallet_ETH0122,,BINANCE,MARKET,0.000934,SETTLED,VC558,56648d68eb5e,321,APAC-SOUTH,v2.3,72be357b,MSG272245186
ETHUSDT_00003010,2026-01-03 11:48:12.297102,3099.237863,0.320796,BUY,wallet_ETH0108,,BINANCE,LIMIT,0.001343,SETTLED,VC252,eefd96b7bd89,56,APAC-NORTH,v2.3,8f6a5d81,MSG239147325
ETHUSDT_00002115,2026-01-03 12:05:16.664630,3094.756404,0.011417,BUY,wallet_ETH0132,,BINANCE,STOP_LIMIT,0.001085,SETTLED,VC694,624720402147,404,EU-CENTRAL,v2.3,cca4018f,MSG190360759
ETHUSDT_00001923,2026-01-03 12:21:24.607354,3097.787734,0.624169,SELL,wallet_ETH0069,,BINANCE,LIMIT,0.0012,SETTLED,VC776,cc2d1b18909d,294,APAC-SOUTH,v2.3,126c6260,MSG199414651
ETHUSDT_00003870,2026-01-03 12:59:21.105781,3104.852208,0.612131,BUY,wallet_ETH0153,,BINANCE,LIMIT,0.000864,SETTLED,VC846,81bea6978046,475,US-WEST,v2.2,d477e93e,MSG948133394
ETHUSDT_00002617,2026-01-03 13:04:39.337593,3106.09292,1.840304,BUY,wallet_ETH0095,,BINANCE,MARKET,0.00145,SETTLED,VC610,3e5072723484,284,EU-CENTRAL,v2.3,58edef84,MSG696524115
ETHUSDT_00003624,2026-01-03 16:28:51.206050,3103.88896,0.945915,SELL,wallet_ETH0102,,BINANCE,MARKET,0.000653,SETTLED,VC467,7b5af551394c,231,EU-CENTRAL,v2.2,17f9cd17,MSG744858019
ETHUSDT_00002335,2026-01-03 18:21:01.350127,3110.028374,0.661231,SELL,wallet_ETH0018,,BINANCE,STOP_LIMIT,0.000903,SETTLED,VC555,d45b0176868f,241,APAC-SOUTH,v2.1,8fb8ff17,MSG812415357
ETHUSDT_00001021,2026-01-03 18:37:15.951188,3113.405306,0.084676,SELL,wallet_ETH0179,,BINANCE,LIMIT,0.001298,SETTLED,VC761,b0376a6b88c8,324,APAC-NORTH,v3.0,ed9fecb0,MSG414984247
ETHUSDT_00003479,2026-01-03 22:49:45.691624,3120.740416,0.068435,BUY,wallet_ETH0071,,BINANCE,LIMIT,0.000639,SETTLED,VC340,02a648de5d34,228,US-WEST,v3.0,d6cfef7b,MSG955866086
ETHUSDT_00003211,2026-01-03 22:57:42.566736,3121.15744,0.151523,SELL,wallet_ETH0088,,BINANCE,MARKET,0.000938,SETTLED,VC491,4c56e45934eb,339,US-WEST,v3.0,20ab38f9,MSG194450438
ETHUSDT_00001381,2026-01-03 23:24:41.737519,3126.729614,7.675238,BUY,wallet_ETH0022,,BINANCE,MARKET,0.000834,SETTLED,VC389,12f2f4804ba1,193,EU-CENTRAL,v3.0,440cf2df,MSG852831684
ETHUSDT_00001248,2026-01-04 00:24:42.128833,3144.976813,0.235315,SELL,wallet_ETH0058,,BINANCE,MARKET,0.001264,SETTLED,VC433,114c7e1bdb85,190,US-WEST,v2.3,2d820cac,MSG967474771
ETHUSDT_00003786,2026-01-04 00:24:47.774212,3144.7868,0.139648,BUY,wallet_ETH0129,,BINANCE,LIMIT,0.001095,SETTLED,VC513,99e4bda307f0,464,APAC-NORTH,v2.2,6b2309ae,MSG169990759
ETHUSDT_00003478,2026-01-04 00:46:43.807744,3147.849388,0.073071,BUY,wallet_ETH0081,,BINANCE,MARKET,0.001112,SETTLED,VC881,1de4d0313abb,121,APAC-NORTH,v2.1,ef983512,MSG618773738
ETHUSDT_00002141,2026-01-04 01:29:46.360269,3147.931163,0.176526,BUY,wallet_ETH0174,,BINANCE,LIMIT,0.000624,SETTLED,VC288,203baec489bc,395,APAC-SOUTH,v2.2,a1048892,MSG635659553
ETHUSDT_00001501,2026-01-04 03:06:11.845770,3141.968651,0.620444,BUY,wallet_ETH0002,,BINANCE,LIMIT,0.000716,SETTLED,VC696,2fbb2b215058,1,US-WEST,v2.2,89071610,MSG850440906
ETHUSDT_00000656,2026-01-04 03:33:42.436594,3143.080101,1.26954,SELL,wallet_ETH0115,,BINANCE,LIMIT,0.000798,SETTLED,VC727,3357ab5be9b7,128,EU-CENTRAL,v2.3,84ae4104,MSG541576334
ETHUSDT_00001760,2026-01-04 04:15:30.231395,3148.812011,1.097567,BUY,wallet_ETH0068,,BINANCE,LIMIT,0.000593,SETTLED,VC575,4db64f655754,128,EU-CENTRAL,v2.2,acd8916d,MSG279578538
ETHUSDT_00000340,2026-01-04 05:17:35.776731,3148.771621,0.042627,BUY,wallet_ETH0149,,BINANCE,MARKET,0.000661,SETTLED,VC402,beef98a03a17,304,APAC-SOUTH,v2.3,af2fce41,MSG425745957
ETHUSDT_00001782,2026-01-04 06:22:14.060800,3157.743143,0.095543,BUY,wallet_ETH0131,,BINANCE,MARKET,0.001459,SETTLED,VC235,1b8eff369dfd,343,APAC-NORTH,v2.3,5a4a0725,MSG799783245
ETHUSDT_00001492,2026-01-04 06:23:16.314223,3158.687822,0.022418,BUY,wallet_ETH0156,,BINANCE,MARKET,0.001415,SETTLED,VC826,0b18b9d00432,345,EU-CENTRAL,v2.3,b5607f60,MSG592678064
ETHUSDT_00002819,2026-01-04 08:14:41.394181,3134.083761,0.244573,SELL,wallet_ETH0131,,BINANCE,MARKET,0.000628,SETTLED,VC140,8c8ad86b5c80,1,US-EAST,v2.2,92683557,MSG266678426
ETHUSDT_00002298,2026-01-04 09:17:39.229517,3140.049237,0.532478,SELL,wallet_ETH0095,,BINANCE,STOP_LIMIT,0.000947,SETTLED,VC426,d0294945bb3f,147,EU-CENTRAL,v2.2,07a1a87c,MSG799438770
ETHUSDT_00001647,2026-01-04 09:57:09.379786,3143.138274,0.933109,SELL,wallet_ETH0167,,BINANCE,STOP_LIMIT,0.000915,SETTLED,VC221,bc90d19b7bb0,208,APAC-SOUTH,v2.2,f82325a4,MSG348974349
ETHUSDT_00000440,2026-01-04 12:05:56.278853,3137.443214,0.253424,SELL,wallet_ETH0083,,BINANCE,MARKET,0.000543,SETTLED,VC617,e0cd87988c1b,63,APAC-SOUTH,v2.3,414d7be7,MSG438248824
