trade_id,timestamp,price,quantity,side,trader_id,manager_id,exchange,order_type,fee_rate,settlement_status,venue_code,session_id,latency_ms,region_code,api_version,ip_hash,raw_msg_id
BTCUSDT_00004774,2026-01-02 07:21:00.253222,89001.754191,0.060131,SELL,wallet_BTC0172,,BINANCE,LIMIT,0.001471,SETTLED,VC544,b99d358963dc,352,APAC-SOUTH,v2.1,0cabb505,MSG824998706
BTCUSDT_00004118,2026-01-02 07:44:46.727387,88856.902559,0.031635,BUY,wallet_BTC0053,,BINANCE,STOP_LIMIT,0.000677,SETTLED,VC184,bef84ecef97a,211,EU-CENTRAL,v2.2,729dbd29,MSG279521818
BTCUSDT_00002507,2026-01-02 07:49:31.216132,88854.255367,0.04989,SELL,wallet_BTC0053,,BINANCE,MARKET,0.001154,SETTLED,VC765,3fedf4f740f8,33,US-WEST,v2.2,082ca895,MSG527250464
BTCUSDT_00000994,2026-01-02 07:59:33.717053,88846.617074,0.157552,SELL,wallet_BTC0172,,BINANCE,STOP_LIMIT,0.00068,SETTLED,VC422,b01748ad88bc,63,APAC-SOUTH,v3.0,66d87c48,MSG795471763
BTCUSDT_00003825,2026-01-02 08:23:02.843070,89080.586308,0.258154,BUY,wallet_BTC0038,,BINANCE,LIMIT,0.001084,SETTLED,VC179,fc81c82dabbf,390,EU-CENTRAL,v2.3,acf2fa65,MSG681040816
BTCUSDT_00000581,2026-01-02 08:32:36.750934,89027.408441,6.490791,SELL,wallet_BTC0132,,BINANCE,MARKET,0.000616,SETTLED,VC791,9c0328f91764,16,US-WEST,v2.3,6ba60b17,MSG249857139
BTCUSDT_00003868,2026-01-02 09:01:35.318089,89184.425062,0.095152,SELL,wallet_BTC0047,,BINANCE,MARKET,0.00109,SETTLED,VC585,a740cb5d1374,450,APAC-SOUTH,v2.3,da24d263,MSG416204979
BTCUSDT_00000836,2026-01-02 10:08:52.184234,89734.73606,0.25639,SELL,wallet_BTC0085,,BINANCE,STOP_LIMIT,0.001087,SETTLED,VC238,5721902ca4ee,93,APAC-SOUTH,v2.3,22ed03d9,MSG945750217
BTCUSDT_00000059,2026-01-02 10:17:27.479511,89857.28611,0.050862,BUY,wallet_BTC0115,,BINANCE,MARKET,0.0015,SETTLED,VC294,943f60812416,468,EU-CENTRAL,v2.1,254b62ee,MSG786084235
BTCUSDT_00001890,2026-01-02 10:24:50.791314,89797.260548,0.315661,BUY,wallet_BTC0193,,BINANCE,MARKET,0.000963,SETTLED,VC961,53641a9ddce1,258,US-WEST,v2.2,0227a0fc,MSG529378631
BTCUSDT_00004812,2026-01-02 10:26:17.163938,89757.579858,1.194225,SELL,wallet_BTC0197,,BINANCE,LIMIT,0.000998,SETTLED,VC347,f43bc92317d1,86,US-EAST,v3.0,3a759947,MSG214901311
BTCUSDT_00003604,2026-01-02 10:30:43.378827,89614.161751,0.760456,BUY,wallet_BTC0070,,BINANCE,MARKET,0.001166,SETTLED,VC194,c92cd7283f8a,165,APAC-SOUTH,v3.0,e4a5548e,MSG946368140
BTCUSDT_00000693,2026-01-02 12:00:25.313478,89467.912872,0.301868,SELL,wallet_BTC0128,,BINANCE,LIMIT,0.001315,SETTLED,VC449,83cdf869e7a5,473,US-EAST,v2.2,d474192a,MSG113278421
BTCUSDT_00004222,2026-01-02 12:31:12.493447,89456.455359,0.63215,SELL,wallet_BTC0015,,BINANCE,MARKET,0.001206,SETTLED,VC200,454136ec8400,81,US-WEST,v2.2,4b01c687,MSG796046421
BTCUSDT_00002722,2026-01-02 13:28:27.575901,89594.414961,1.590603,BUY,wallet_BTC0020,,BINANCE,MARKET,0.000877,SETTLED,VC744,40f47da07146,90,US-EAST,v2.3,4da64689,MSG723066883
BTCUSDT_00002891,2026-01-02 14:37:05.817662,88817.648055,0.158443,BUY,wallet_BTC0106,,BINANCE,LIMIT,0.001327,SETTLED,VC408,1c712ee94697,447,US-WEST,v2.3,98614c1b,MSG995624534
BTCUSDT_00002320,2026-01-02 14:38:48.516864,89104.749441,0.274206,BUY,wallet_BTC0073,,BINANCE,LIMIT,0.000924,SETTLED,VC977,24787161fbce,279,APAC-NORTH,v2.3,b1ebe6af,MSG449975439
BTCUSDT_00003898,2026-01-02 14:43:18.262409,89468.782076,0.30082,SELL,wallet_BTC0081,,BINANCE,MARKET,0.001125,SETTLED,VC578,e652dec07377,85,APAC-SOUTH,v2.1,0688e0df,MSG866458586
BTCUSDT_00000984,2026-01-02 14:44:46.342081,89363.462909,1.984694,SELL,wallet_BTC0034,,BINANCE,STOP_LIMIT,0.001456,SETTLED,VC951,4b197d07c6c4,307,US-EAST,v2.2,cd31078e,MSG603015911
BTCUSDT_00003767,2026-01-02 14:45:44.200535,89385.598525,0.457311,SELL,wallet_BTC0051,,BINANCE,STOP_LIMIT,0.000747,SETTLED,VC265,740cfdea51c4,368,EU-CENTRAL,v3.0,d6eff798,MSG979834155
BTCUSDT_00004156,2026-01-02 14:47:27.095619,89289.904307,1.295883,SELL,wallet_BTC0036,,BINANCE,MARKET,0.000537,SETTLED,VC983,7b7ecc0f6ee7,346,APAC-NORTH,v3.0,ec4d4309,MSG623497384
BTCUSDT_00002842,2026-01-02 14:48:58.086811,89671.118618,0.165972,BUY,wallet_BTC0074,,BINANCE,MARKET,0.000877,SETTLED,VC751,06b02b4482d0,376,APAC-NORTH,v3.0,b3f311b3,MSG113383645
BTCUSDT_00001780,2026-01-02 14:55:39.483210,89671.740907,0.243523,SELL,wallet_BTC0108,,BINANCE,MARKET,0.000513,SETTLED,VC259,ade85f733ed7,295,EU-CENTRAL,v2.3,07c6c97a,MSG864705193
BTCUSDT_00001609,2026-01-02 15:08:50.162529,89303.043994,0.405339,SELL,wallet_BTC0055,,BINANCE,MARKET,0.000952,SETTLED,VC105,0812b7f8573d,199,APAC-SOUTH,v2.2,8493cffc,MSG778716958
BTCUSDT_00002497,2026-01-02 15:25:46.247528,89007.70339,1.172691,BUY,wallet_BTC0027,,BINANCE,LIMIT,0.00068,SETTLED,VC375,c6672119d074,163,APAC-SOUTH,v2.3,c3387df0,MSG962502252
BTCUSDT_00001195,2026-01-02 15:26:07.048209,89127.282023,0.176169,BUY,wallet_BTC0028,,BINANCE,MARKET,0.00055,SETTLED,VC395,42741c88a54a,441,EU-CENTRAL,v3.0,fd3741e0,MSG723775310
BTCUSDT_00000816,2026-01-02 16:23:11.966991,89979.282549,0.051096,SELL,wallet_BTC0167,,BINANCE,MARKET,0.000699,SETTLED,VC647,650c971abf80,6,US-EAST,v2.2,6a1256c9,MSG478480956
BTCUSDT_00004332,2026-01-02 16:30:36.881586,90161.76989,0.13183,BUY,wallet_BTC0083,,BINANCE,MARKET,0.00102,SETTLED,VC456,fb0a23ec1a37,79,US-EAST,v3.0,c51fbbb9,MSG145090297
BTCUSDT_00001580,2026-01-02 16:34:14.878249,90648.41468,0.509335,BUY,wallet_BTC0132,,BINANCE,MARKET,0.001284,SETTLED,VC412,cb630804fc77,64,EU-CENTRAL,v2.3,ac3deecc,MSG941389356
BTCUSDT_00002929,2026-01-02 16:38:41.529778,90508.829338,0.460963,SELL,wallet_BTC0114,,BINANCE,MARKET,0.001157,SETTLED,VC740,1b52aa932a95,144,US-EAST,v2.3,98c7562d,MSG588908469
BTCUSDT_00003190,2026-01-02 16:44:14.165647,90141.708421,0.022114,SELL,wallet_BTC0018,,BINANCE,MARKET,0.001129,SETTLED,VC789,0e237217e280,387,APAC-SOUTH,v2.2,8f5c70f2,MSG848304027
BTCUSDT_00000741,2026-01-02 16:47:02.705202,90127.377728,0.159729,BUY,wallet_BTC0176,,BINANCE,MARKET,0.000899,SETTLED,VC940,2e2030ecfb4d,80,US-EAST,v2.1,551d7f9b,MSG692630661
BTCUSDT_00000190,2026-01-02 17:01:47.419577,90490.01541,0.614633,BUY,wallet_BTC0066,,BINANCE,MARKET,0.000557,SETTLED,VC241,0a4de6dd87eb,465,EU-CENTRAL,v2.2,4e0b7433,MSG453212548
BTCUSDT_00001819,2026-01-02 17:10:10.186773,90616.53482,0.241343,BUY,wallet_BTC0153,,BINANCE,MARKET,0.001219,SETTLED,VC733,a28c33178841,455,EU-CENTRAL,v2.2,fcdf1147,MSG752601682
BTCUSDT_00000545,2026-01-02 17:17:14.072463,90860.302237,0.037924,SELL,wallet_BTC0179,,BINANCE,MARKET,0.000707,SETTLED,VC119,ba505adf05e5,159,EU-CENTRAL,v3.0,b459dbe5,MSG914663694
BTCUSDT_00000176,2026-01-02 17:17:24.103774,90767.971359,0.444706,SELL,wallet_BTC0178,,BINANCE,MARKET,0.001297,SETTLED,VC596,18d251abc582,39,APAC-SOUTH,v2.3,971dc7ed,MSG752043331
BTCUSDT_00000859,2026-01-02 17:21:42.025893,90888.139166,0.033606,BUY,wallet_BTC0108,,BINANCE,MARKET,0.001459,SETTLED,VC763,5a12e131f539,59,APAC-NORTH,v2.1,3f183bc4,MSG651685606
BTCUSDT_00000824,2026-01-02 17:40:08.172553,90475.131273,0.271071,SELL,wallet_BTC0152,,BINANCE,MARKET,0.000919,SETTLED,VC596,94d083e59836,322,EU-CENTRAL,v2.3,511c2b74,MSG510138979
BTCUSDT_00003290,2026-01-02 17:53:30.002982,90314.95928,0.315548,SELL,wallet_BTC0030,,BINANCE,LIMIT,0.001243,SETTLED,VC800,82d227dbd697,384,US-WEST,v2.3,598e5f32,MSG183910016
BTCUSDT_00003233,2026-01-02 18:16:38.089386,90333.743105,0.29419,BUY,wallet_BTC0191,,BINANCE,MARKET,0.000778,SETTLED,VC615,b8df37e59587,366,APAC-SOUTH,v2.3,27c5ae7a,MSG382544313
BTCUSDT_00004165,2026-01-02 18:17:48.830302,90363.581644,0.315089,SELL,wallet_BTC0164,,BINANCE,MARKET,0.001191,SETTLED,VC901,a3d947300b91,98,US-WEST,v2.2,5d1847f3,MSG214576795
BTCUSDT_00001743,2026-01-02 18:17:53.870808,90356.870358,0.255062,BUY,wallet_BTC0124,,BINANCE,MARKET,0.00067,SETTLED,VC795,1123d193bf72,183,US-WEST,v2.3,dc0d5b17,MSG165104427
BTCUSDT_00002819,2026-01-02 18:42:00.363943,90031.895629,0.020371,SELL,wallet_BTC0055,,BINANCE,LIMIT,0.001001,SETTLED,VC390,c2b21b72f0f8,238,US-EAST,v2.2,7d630a61,MSG540843110
BTCUSDT_00003203,2026-01-02 18:52:22.210867,89718.685019,0.109854,BUY,wallet_BTC0048,,BINANCE,LIMIT,0.000509,SETTLED,VC608,8c6815eb9b65,384,US-EAST,v2.2,9b3a580e,MSG185375360
BTCUSDT_00000644,2026-01-02 20:06:14.795900,89905.746894,0.094472,SELL,wallet_BTC0088,,BINANCE,LIMIT,0.001208,SETTLED,VC982,e120a70de781,338,APAC-SOUTH,v2.3,a223a15d,MSG486137602
BTCUSDT_00002619,2026-01-02 20:15:45.419982,90024.566274,0.309736,SELL,wallet_BTC0071,,BINANCE,MARKET,0.000553,SETTLED,VC653,13f392273c25,442,APAC-SOUTH,v2.1,06078474,MSG589448682
BTCUSDT_00001516,2026-01-02 20:34:09.216316,89829.696629,0.071904,BUY,wallet_BTC0182,,BINANCE,LIMIT,0.001151,SETTLED,VC927,cd5d51e6d051,74,US-EAST,v2.3,612fb0c9,MSG900392273
BTCUSDT_00001734,2026-01-02 20:34:39.698970,89866.973865,0.096634,BUY,wallet_BTC0070,,BINANCE,LIMIT,0.001075,SETTLED,VC205,08c4d32eaee8,95,APAC-SOUTH,v3.0,5bad0462,MSG553066789
BTCUSDT_00003108,2026-01-02 20:52:20.493061,89672.791685,0.027119,BUY,wallet_BTC0192,,BINANCE,MARKET,0.00092,SETTLED,VC834,2e7ecd48b537,390,APAC-NORTH,v3.0,5e270143,MSG256176074
BTCUSDT_00004998,2026-01-02 20:53:33.779631,89692.25076,0.637211,SELL,wallet_BTC0072,,BINANCE,LIMIT,0.001232,SETTLED,VC819,ef2e3f637443,140,APAC-SOUTH,v3.0,6720e29d,MSG743064443
BTCUSDT_00002489,2026-01-02 20:57:48.295542,89659.990534,0.091584,BUY,wallet_BTC0085,,BINANCE,MARKET,0.00082,SETTLED,VC855,90279c192e10,161,APAC-SOUTH,v2.3,2d9b8ffb,MSG427175447
BTCUSDT_00003407,2026-01-02 21:09:17.214737,89797.474767,0.480585,BUY,wallet_BTC0032,,BINANCE,STOP_LIMIT,0.000635,SETTLED,VC253,32fac9d55776,300,APAC-NORTH,v3.0,042e0f9a,MSG664116141
BTCUSDT_00001272,2026-01-02 21:26:55.417121,89966.436066,0.179732,BUY,wallet_BTC0140,,BINANCE,MARKET,0.001349,SETTLED,VC177,8e26146ba986,174,APAC-NORTH,v2.3,d388fd3e,MSG502530112
BTCUSDT_00003851,2026-01-02 22:37:08.722856,90187.330954,0.11539,SELL,wallet_BTC0194,,BINANCE,LIMIT,0.000643,SETTLED,VC206,1dbbb07d1c44,136,APAC-NORTH,v2.3,a6afd5f3,MSG139375158
BTCUSDT_00003619,2026-01-02 22:42:34.993665,90243.90034,0.500405,BUY,wallet_BTC0115,,BINANCE,LIMIT,0.00139,SETTLED,VC913,7fb3e1f9fb3e,247,US-EAST,v2.2,1b10d671,MSG441832144
BTCUSDT_00003775,2026-01-03 00:43:13.337920,90103.69473,0.408364,SELL,wallet_BTC0140,,BINANCE,LIMIT,0.000905,SETTLED,VC563,66668220568c,177,US-EAST,v3.0,0df16a10,MSG128913531
BTCUSDT_00003040,2026-01-03 04:11:09.393629,90289.076834,0.252015,SELL,wallet_BTC0068,,BINANCE,STOP_LIMIT,0.000599,SETTLED,VC302,deb547d428d6,290,EU-CENTRAL,v2.3,34a8c5c1,MSG760888423
BTCUSDT_00001338,2026-01-03 07:08:44.080005,89926.449177,0.120008,BUY,wallet_BTC0130,,BINANCE,LIMIT,0.000909,SETTLED,VC284,6330a1a3e49b,310,APAC-SOUTH,v2.3,ca9bbf9b,MSG553312266
BTCUSDT_00002736,2026-01-03 07:23:13.638652,89542.137977,0.607654,BUY,wallet_BTC0195,,BINANCE,MARKET,0.0008,SETTLED,VC871,ec7627b38b76,346,EU-CENTRAL,v2.3,5340d590,MSG783097081
BTCUSDT_00002917,2026-01-03 07:29:13.487592,89436.733577,0.519731,BUY,wallet_BTC0143,,BINANCE,LIMIT,0.000898,SETTLED,VC610,0996f80c4503,18,APAC-SOUTH,v2.2,0dd80e63,MSG664239728
BTCUSDT_00004231,2026-01-03 07:54:22.324822,89538.270726,2.097003,SELL,wallet_BTC0084,,BINANCE,STOP_LIMIT,0.001496,SETTLED,VC208,7d35712973ff,31,EU-CENTRAL,v2.3,e3dd17bf,MSG294360379
BTCUSDT_00001569,2026-01-03 08:00:33.005494,89571.521008,0.11286,BUY,wallet_BTC0058,,BINANCE,STOP_LIMIT,0.000588,SETTLED,VC202,335d78967371,66,US-WEST,v2.3,1a8a734c,MSG520320457
BTCUSDT_00004151,2026-01-03 08:04:20.037284,89669.889933,3.255187,SELL,wallet_BTC0161,,BINANCE,MARKET,0.000949,SETTLED,VC626,70daa14dd8d2,366,US-EAST,v2.3,39938595,MSG697029263
BTCUSDT_00000516,2026-01-03 08:23:02.833121,89537.260598,0.570652,SELL,wallet_BTC0096,,BINANCE,MARKET,0.00102,SETTLED,VC987,e8131003bc7a,285,EU-CENTRAL,v2.1,a5da663e,MSG489188710
BTCUSDT_00002346,2026-01-03 08:50:24.001112,89725.67534,0.225353,SELL,wallet_BTC0064,,BINANCE,MARKET,0.000569,SETTLED,VC528,dc5cf5c12a2f,268,US-EAST,v2.2,e1e2b53d,MSG646247661
BTCUSDT_00001957,2026-01-03 09:09:47.714916,89647.302878,0.118941,SELL,wallet_BTC0175,,BINANCE,LIMIT,0.001048,SETTLED,VC343,934d36a89908,350,US-EAST,v2.2,35568f69,MSG530665432
BTCUSDT_00003561,2026-01-03 09:59:24.099660,89812.062243,0.085171,BUY,wallet_BTC0088,,BINANCE,MARKET,0.00053,SETTLED,VC116,8c5b3c6494a3,140,US-WEST,v2.3,c231f777,MSG214610775
BTCUSDT_00003665,2026-01-03 12:15:51.221069,89674.575586,0.26925,BUY,wallet_BTC0197,,BINANCE,MARKET,0.001293,SETTLED,VC794,d5d0a887bab0,352,APAC-NORTH,v2.3,05056279,MSG566597187
BTCUSDT_00004471,2026-01-03 12:37:31.722328,89780.431987,0.274106,SELL,wallet_BTC0070,,BINANCE,STOP_LIMIT,0.000906,SETTLED,VC812,9404e471e19f,35,US-WEST,v2.2,32aaf4e7,MSG511765753
BTCUSDT_00004921,2026-01-03 13:40:36.451764,90022.067257,1.238694,SELL,wallet_BTC0124,,BINANCE,LIMIT,0.001396,SETTLED,VC515,a1cea448dd45,314,APAC-SOUTH,v2.3,bcbd449b,MSG243463224
BTCUSDT_00002540,2026-01-03 14:21:09.729326,90085.07793,1.05108,BUY,wallet_BTC0051,,BINANCE,MARKET,0.000971,SETTLED,VC488,6894a1702ca7,15,APAC-NORTH,v2.3,31739aea,MSG703798606
BTCUSDT_00003933,2026-01-03 14:43:17.346853,90178.632704,0.137595,SELL,wallet_BTC0125,,BINANCE,STOP_LIMIT,0.001499,SETTLED,VC566,54a020bc040e,170,US-EAST,v3.0,645f4542,MSG405066524
BTCUSDT_00004694,2026-01-03 15:11:30.942401,90023.189671,0.9577,BUY,wallet_BTC0059,,BINANCE,LIMIT,0.000723,SETTLED,VC229,0711c7afb75c,322,US-EAST,v2.2,c03bbad7,MSG558540832
BTCUSDT_00004507,2026-01-03 22:17:24.147344,90589.075766,1.398095,BUY,wallet_BTC0022,,BINANCE,MARKET,0.001304,SETTLED,VC873,195c235a82e3,105,US-EAST,v2.3,ca40e7c2,MSG533098483
