trade_id,timestamp,price,quantity,side,trader_id,manager_id,exchange,order_type,fee_rate,settlement_status,venue_code,session_id,latency_ms,region_code,api_version,ip_hash,raw_msg_id
SOLUSDT_00001461,2026-01-03 17:13:01.045049,131.669612,0.43938,SELL,wallet_SOL0026,,BINANCE,MARKET,0.000707,SETTLED,VC780,3fefbf3635b3,121,APAC-NORTH,v2.2,dbcf0edf,MSG269226599
SOLUSDT_00000504,2026-01-03 19:08:31.292175,131.818033,0.036224,BUY,wallet_SOL0007,,BINANCE,LIMIT,0.000811,SETTLED,VC653,a89e54f83ef3,149,EU-CENTRAL,v2.3,3c99475e,MSG197142798
SOLUSDT_00001727,2026-01-03 20:37:47.468702,131.846605,0.243168,SELL,wallet_SOL0028,,BINANCE,MARKET,0.000795,SETTLED,VC328,5894e251ba47,280,APAC-SOUTH,v2.3,5a955331,MSG417778303
SOLUSDT_00001231,2026-01-03 21:25:10.748456,132.489002,0.079552,BUY,wallet_SOL0068,,BINANCE,MARKET,0.001117,SETTLED,VC966,2ec2eab64079,235,APAC-NORTH,v2.3,514d187b,MSG906326274
SOLUSDT_00002090,2026-01-03 23:31:31.800545,133.513884,0.641689,SELL,wallet_SOL0116,,BINANCE,LIMIT,0.00081,SETTLED,VC186,184bfdbd1eac,58,APAC-SOUTH,v3.0,9898ac55,MSG430277946
SOLUSDT_00000415,2026-01-04 00:11:38.627199,134.487378,0.577809,SELL,wallet_SOL0090,,BINANCE,MARKET,0.001013,SETTLED,VC117,a058878712b3,361,APAC-NORTH,v2.1,979de833,MSG382661535
SOLUSDT_00000109,2026-01-04 02:08:54.994614,133.758053,0.082511,SELL,wallet_SOL0118,,BINANCE,LIMIT,0.000647,SETTLED,VC666,cf62a313338c,391,APAC-NORTH,v2.2,2b0dcf01,MSG224753083
SOLUSDT_00001622,2026-01-04 02:36:23.021787,133.930926,0.005851,BUY,wallet_SOL0044,,BINANCE,LIMIT,0.001141,SETTLED,VC975,8db0af922708,300,APAC-NORTH,v2.2,e27d9245,MSG404666183
SOLUSDT_00001131,2026-01-04 04:24:37.310447,134.596668,0.86327,SELL,wallet_SOL0046,,BINANCE,MARKET,0.000912,SETTLED,VC497,1729bfa50eab,26,US-EAST,v2.3,8a079f17,MSG567875784
SOLUSDT_00001632,2026-01-04 06:44:20.756206,133.882131,0.14396,SELL,wallet_SOL0042,,BINANCE,MARKET,0.001411,SETTLED,VC847,65612a2a34be,382,APAC-NORTH,v2.3,8920de30,MSG677250752
SOLUSDT_00000204,2026-01-04 07:30:52.322460,133.923538,0.040087,SELL,wallet_SOL0111,,BINANCE,LIMIT,0.000925,SETTLED,VC424,a48246708ff4,389,APAC-SOUTH,v2.2,e8ccb493,MSG664752226
SOLUSDT_00002176,2026-01-04 11:41:57.527820,134.504388,0.531826,BUY,wallet_SOL0077,,BINANCE,MARKET,0.000804,SETTLED,VC393,8df60c64aa9e,403,APAC-NORTH,v2.3,4ba13647,MSG994320610
SOLUSDT_00002143,2026-01-04 13:18:25.989701,133.951736,2.513589,BUY,wallet_SOL0052,,BINANCE,LIMIT,0.001063,SETTLED,VC883,bae397522105,401,APAC-SOUTH,v3.0,43cb187d,MSG157414155
SOLUSDT_00000524,2026-01-04 15:08:27.381304,135.096621,0.863047,SELL,wallet_SOL0084,,BINANCE,MARKET,0.001208,SETTLED,VC859,15519e89a390,391,APAC-NORTH,v2.3,311675f8,MSG375468921
SOLUSDT_00002404,2026-01-04 15:42:59.335314,134.850625,0.285769,SELL,wallet_SOL0108,,BINANCE,MARKET,0.000673,SETTLED,VC839,3a462ada4a26,184,EU-CENTRAL,v2.3,de9599ff,MSG890782206
SOLUSDT_00001225,2026-01-04 17:15:52.390107,135.012474,0.075719,SELL,wallet_SOL0009,,BINANCE,MARKET,0.00068,SETTLED,VC108,1fcc1d37bfc8,80,US-EAST,v2.3,f5f9e140,MSG342312177
SOLUSDT_00002134,2026-01-04 17:27:09.871047,135.073205,0.356191,BUY,wallet_SOL0107,,BINANCE,MARKET,0.000719,SETTLED,VC751,0fadeba9a517,178,US-EAST,v2.3,49608f79,MSG528481630
SOLUSDT_00001389,2026-01-04 17:32:10.689078,135.109385,0.728595,SELL,wallet_SOL0096,,BINANCE,MARKET,0.000562,SETTLED,VC953,fdbc4423325b,220,APAC-NORTH,v2.2,92953fd4,MSG241267931
SOLUSDT_00000724,2026-01-04 19:13:56.445794,133.208936,0.595308,SELL,wallet_SOL0017,,BINANCE,MARKET,0.001298,SETTLED,VC507,5a03372ee20e,366,US-EAST,v2.1,2ae77d73,MSG349755412
SOLUSDT_00001316,2026-01-04 19:21:51.084912,133.354847,0.686573,SELL,wallet_SOL0007,,BINANCE,LIMIT,0.000906,SETTLED,VC939,ba887ed48e02,137,US-WEST,v2.2,d1ca7cda,MSG694178075
SOLUSDT_00001858,2026-01-04 19:31:39.621701,133.705667,0.139601,BUY,wallet_SOL0050,,BINANCE,MARKET,0.000869,SETTLED,VC806,8dcc107c066f,165,APAC-SOUTH,v3.0,1fb65507,MSG474161130
SOLUSDT_00001605,2026-01-04 21:03:07.424738,133.910291,0.695785,BUY,wallet_SOL0088,,BINANCE,MARKET,0.001009,SETTLED,VC663,d2b72aa17122,76,APAC-NORTH,v3.0,050b0571,MSG710633228
SOLUSDT_00000196,2026-01-04 21:37:13.196488,134.107181,0.394844,SELL,wallet_SOL0089,,BINANCE,MARKET,0.00055,SETTLED,VC142,adb19d0e6cce,87,EU-CENTRAL,v2.1,2178dfb5,MSG996674477
SOLUSDT_00001586,2026-01-04 21:45:24.329351,133.779585,0.377198,SELL,wallet_SOL0037,,BINANCE,MARKET,0.000946,SETTLED,VC676,b0e35acc0e2c,456,APAC-SOUTH,v2.1,412eecee,MSG366191631
SOLUSDT_00000457,2026-01-04 23:17:51.353153,133.959234,2.739424,SELL,wallet_SOL0016,,BINANCE,STOP_LIMIT,0.001192,SETTLED,VC320,b687fae898d4,397,US-WEST,v2.2,2f0b2e12,MSG813220896
SOLUSDT_00000091,2026-01-04 23:27:58.105020,134.344023,1.03517,BUY,wallet_SOL0039,,BINANCE,MARKET,0.001354,SETTLED,VC884,bf06fce15eb4,29,US-EAST,v2.2,25093dae,MSG571770247
SOLUSDT_00000786,2026-01-04 23:54:18.656925,133.995052,0.243448,BUY,wallet_SOL0007,,BINANCE,LIMIT,0.001019,SETTLED,VC222,f2225bfdd80f,462,US-EAST,v2.2,de36b64d,MSG983091841
SOLUSDT_00001065,2026-01-04 23:57:48.667049,133.993716,0.520076,BUY,wallet_SOL0084,,BINANCE,LIMIT,0.000508,SETTLED,VC108,ba7cb1c228d0,306,EU-CENTRAL,v2.1,2ee1f31a,MSG508810156
SOLUSDT_00000572,2026-01-05 00:07:42.364779,134.306758,0.165,BUY,wallet_SOL0055,,BINANCE,MARKET,0.000979,SETTLED,VC434,6c6cc0fc4260,288,US-EAST,v3.0,6d8afa1f,MSG598019591
SOLUSDT_00000910,2026-01-05 01:33:09.237636,136.443812,0.133937,SELL,wallet_SOL0020,,BINANCE,MARKET,0.001429,SETTLED,VC923,ef04b715ecf7,157,US-WEST,v2.3,b5933ce7,MSG794774024
SOLUSDT_00002263,2026-01-05 01:41:40.458069,137.300061,0.106207,SELL,wallet_SOL0095,,BINANCE,MARKET,0.000974,SETTLED,VC502,05d0a18fbe8a,229,APAC-NORTH,v2.2,b9393ad3,MSG793537061
SOLUSDT_00000723,2026-01-05 02:12:57.946806,136.81238,0.020177,SELL,wallet_SOL0058,,BINANCE,LIMIT,0.001078,SETTLED,VC274,e22b3c24b31d,412,APAC-SOUTH,v2.3,a651e1c9,MSG137865697
SOLUSDT_00001400,2026-01-05 02:20:36.022787,136.817318,0.200503,SELL,wallet_SOL0084,,BINANCE,MARKET,0.001092,SETTLED,VC207,ac8982bf8d89,30,APAC-NORTH,v2.3,ee688796,MSG574248557
SOLUSDT_00001796,2026-01-05 03:08:48.624791,137.008044,0.157567,BUY,wallet_SOL0016,,BINANCE,MARKET,0.000693,SETTLED,VC746,8c8a4d182c93,79,US-EAST,v2.2,a431ff6c,MSG396113468
SOLUSDT_00000031,2026-01-05 03:36:59.213715,137.136039,0.164414,BUY,wallet_SOL0047,,BINANCE,MARKET,0.000708,SETTLED,VC835,dc1994902d4d,267,APAC-SOUTH,v2.3,2a8ae1e2,MSG401079595
SOLUSDT_00001911,2026-01-05 04:15:56.588800,136.14096,0.095464,SELL,wallet_SOL0075,,BINANCE,MARKET,0.000871,SETTLED,VC450,766bff494b49,167,APAC-SOUTH,v2.1,e0c99ba5,MSG602178884
SOLUSDT_00000698,2026-01-05 05:33:15.779905,135.91722,0.138965,BUY,wallet_SOL0001,,BINANCE,MARKET,0.0007,SETTLED,VC322,c9a6ca3180c3,390,APAC-NORTH,v2.3,a8b85040,MSG655169759
SOLUSDT_00002398,2026-01-05 07:03:02.396643,135.660954,0.632616,SELL,wallet_SOL0052,,BINANCE,MARKET,0.001149,SETTLED,VC422,5983338cbb5c,436,APAC-SOUTH,v2.2,010be30b,MSG243586448
SOLUSDT_00001987,2026-01-05 07:28:14.437323,135.196434,3.533617,SELL,wallet_SOL0072,,BINANCE,MARKET,0.000649,SETTLED,VC890,8d3e1d7a19e5,158,US-WEST,v2.3,567afae6,MSG962167872
SOLUSDT_00001555,2026-01-05 08:10:54.954641,135.585878,0.162888,BUY,wallet_SOL0116,,BINANCE,LIMIT,0.000893,SETTLED,VC512,044f7d0b0cef,122,APAC-SOUTH,v3.0,baad987e,MSG127085859
SOLUSDT_00001794,2026-01-05 09:17:22.226355,134.989511,0.218628,SELL,wallet_SOL0063,,BINANCE,MARKET,0.000648,SETTLED,VC252,15c770039f82,417,US-EAST,v2.3,999b7834,MSG546528282
SOLUSDT_00000885,2026-01-05 09:22:34.718340,135.103496,0.107822,BUY,wallet_SOL0090,,BINANCE,MARKET,0.000943,SETTLED,VC304,c010704d93e7,118,US-EAST,v3.0,12bc0db1,MSG913855277
SOLUSDT_00000241,2026-01-05 09:33:08.814206,135.17051,0.140593,BUY,wallet_SOL0031,,BINANCE,MARKET,0.00091,SETTLED,VC464,c25cde12f15b,366,APAC-NORTH,v2.2,776768d2,MSG544914231
SOLUSDT_00002116,2026-01-05 09:44:13.401671,135.445473,0.216955,BUY,wallet_SOL0072,,BINANCE,STOP_LIMIT,0.000715,SETTLED,VC445,b0c4b52160ec,218,APAC-NORTH,v2.3,3f40f931,MSG132526249
SOLUSDT_00001509,2026-01-05 10:22:36.591980,135.769458,0.433937,BUY,wallet_SOL0001,,BINANCE,MARKET,0.001466,SETTLED,VC972,70b2abc5423a,425,US-EAST,v2.2,86a8b186,MSG692203328
SOLUSDT_00000844,2026-01-05 11:01:54.886740,135.705216,1.246427,SELL,wallet_SOL0081,,BINANCE,MARKET,0.000856,SETTLED,VC625,be1ede869f33,109,US-WEST,v2.2,b6d8719e,MSG687965071
SOLUSDT_00000618,2026-01-05 12:32:57.841439,135.348141,0.073114,SELL,wallet_SOL0069,,BINANCE,LIMIT,0.001032,SETTLED,VC178,26ac5d77ed92,258,US-WEST,v2.3,1a503883,MSG440024944
SOLUSDT_00001895,2026-01-05 13:10:49.337077,135.14319,0.532352,SELL,wallet_SOL0089,,BINANCE,MARKET,0.001039,SETTLED,VC226,7090e3299671,477,US-WEST,v2.1,d513908b,MSG216933384
SOLUSDT_00000194,2026-01-05 13:21:03.379169,134.48751,1.645445,BUY,wallet_SOL0073,,BINANCE,MARKET,0.00095,SETTLED,VC247,1d05aaf4dda2,291,APAC-SOUTH,v2.2,3eda9a6f,MSG593318597
SOLUSDT_00000456,2026-01-05 13:24:10.529149,134.407794,0.281841,SELL,wallet_SOL0077,,BINANCE,MARKET,0.000623,SETTLED,VC171,365083f174f2,36,APAC-NORTH,v2.2,a7b526d8,MSG312474204
SOLUSDT_00000077,2026-01-05 13:33:40.931760,134.114254,1.519239,SELL,wallet_SOL0111,,BINANCE,MARKET,0.001132,SETTLED,VC229,c64e06c220b4,453,EU-CENTRAL,v2.2,eff39010,MSG714116789
SOLUSDT_00001096,2026-01-05 13:36:07.789385,133.872468,0.242831,SELL,wallet_SOL0039,,BINANCE,LIMIT,0.000591,SETTLED,VC921,7d41885ca1ca,118,US-WEST,v2.1,4e05c0d6,MSG413404994
SOLUSDT_00000295,2026-01-05 13:46:00.715815,133.697941,0.677105,BUY,wallet_SOL0035,,BINANCE,MARKET,0.000969,SETTLED,VC598,d7d3feb8cda4,150,US-EAST,v2.2,4eb26349,MSG115501363
SOLUSDT_00001183,2026-01-05 13:49:34.459634,133.617643,0.050455,SELL,wallet_SOL0103,,BINANCE,MARKET,0.000751,SETTLED,VC845,e30ecfeeb227,176,APAC-SOUTH,v2.3,0c363467,MSG849177273
SOLUSDT_00000795,2026-01-05 13:56:22.302570,133.761048,0.102392,SELL,wallet_SOL0061,,BINANCE,MARKET,0.000838,SETTLED,VC119,beb03f4d5701,371,EU-CENTRAL,v2.2,2debee6f,MSG150595934
SOLUSDT_00001414,2026-01-05 14:00:30.964765,133.749309,0.392191,SELL,wallet_SOL0015,,BINANCE,MARKET,0.001289,SETTLED,VC421,7bb6661303c2,225,EU-CENTRAL,v2.2,c78ac058,MSG614292820
SOLUSDT_00002063,2026-01-05 14:16:06.640929,133.524211,0.190659,SELL,wallet_SOL0027,,BINANCE,MARKET,0.001307,SETTLED,VC745,9cca4e91de3f,347,EU-CENTRAL,v2.3,4002b213,MSG571810145
SOLUSDT_00001643,2026-01-05 14:45:13.719771,134.711843,0.187179,BUY,wallet_SOL0117,,BINANCE,MARKET,0.001065,SETTLED,VC297,fd84e7b5af5a,43,US-EAST,v2.3,af98c205,MSG992319322
