trade_id,timestamp,price,quantity,side,trader_id,manager_id,exchange,order_type,fee_rate,settlement_status,venue_code,session_id,latency_ms,region_code,api_version,ip_hash,raw_msg_id
USDCUSDT_00000717,2026-01-04 19:12:25.276000,1.000254,0.398316,SELL,wallet_USD0010,,BINANCE,LIMIT,0.001067,SETTLED,VC850,7c261c95a7d9,264,US-EAST,v2.2,d3529cb1,MSG628363522
USDCUSDT_00000543,2026-01-04 20:42:21.431200,1.000242,0.39268,BUY,wallet_USD0001,,BINANCE,LIMIT,0.000517,SETTLED,VC239,63cdbe6036a2,159,APAC-SOUTH,v2.3,8157fd75,MSG150740014
USDCUSDT_00000488,2026-01-05 01:44:17.375958,1.000233,0.120038,BUY,wallet_USD0049,,BINANCE,MARKET,0.001446,SETTLED,VC342,276238538cf8,352,APAC-NORTH,v2.3,13303538,MSG872624064
USDCUSDT_00000197,2026-01-05 02:07:58.086451,1.000276,0.320619,SELL,wallet_USD0005,,BINANCE,MARKET,0.001365,SETTLED,VC802,39567af18ae7,214,EU-CENTRAL,v2.3,50ebdf94,MSG965466427
USDCUSDT_00000282,2026-01-05 04:13:35.543442,1.000237,0.101885,SELL,wallet_USD0004,,BINANCE,LIMIT,0.000751,SETTLED,VC106,21213def6596,100,US-EAST,v2.3,67b5f2ba,MSG701229550
USDCUSDT_00000020,2026-01-05 05:55:13.984605,1.000327,0.331731,BUY,wallet_USD0014,,BINANCE,LIMIT,0.001498,SETTLED,VC135,2fb85ee750a7,413,APAC-NORTH,v3.0,9d41dfb5,MSG918020632
USDCUSDT_00000551,2026-01-05 06:22:45.283331,1.000384,0.638018,SELL,wallet_USD0016,,BINANCE,LIMIT,0.001017,SETTLED,VC570,07165ae10f30,3,US-WEST,v2.3,613ba401,MSG689276428
USDCUSDT_00000156,2026-01-05 07:06:54.767339,1.000387,1.154939,SELL,wallet_USD0025,,BINANCE,STOP_LIMIT,0.001119,SETTLED,VC161,5e0f98a6023a,310,US-EAST,v3.0,baa9dde4,MSG502533861
USDCUSDT_00000919,2026-01-05 08:26:48.700742,1.000367,0.363262,BUY,wallet_USD0019,,BINANCE,MARKET,0.001165,SETTLED,VC183,9e15502f136d,398,US-EAST,v3.0,fb18b01a,MSG222191235
USDCUSDT_00000914,2026-01-05 08:46:11.510232,1.000375,0.071506,BUY,wallet_USD0047,,BINANCE,MARKET,0.000925,SETTLED,VC550,d25764b509dc,382,APAC-NORTH,v3.0,a53a9b83,MSG633430220
USDCUSDT_00000117,2026-01-05 09:12:50.637893,1.000338,0.124116,BUY,wallet_USD0002,,BINANCE,MARKET,0.00146,SETTLED,VC727,0a5d8b28a2cc,191,APAC-NORTH,v2.3,2879b8e7,MSG666155137
USDCUSDT_00000518,2026-01-05 09:26:28.134316,1.000323,0.20871,BUY,wallet_USD0031,,BINANCE,MARKET,0.001221,SETTLED,VC741,3a0802f71252,356,US-EAST,v3.0,698a487c,MSG786687453
USDCUSDT_00000644,2026-01-05 13:17:46.256237,1.000382,0.064198,SELL,wallet_USD0013,,BINANCE,MARKET,0.000997,SETTLED,VC429,d83e0b487d88,313,APAC-NORTH,v2.3,4ecff0fe,MSG456068195
USDCUSDT_00000038,2026-01-05 14:40:39.825086,1.000449,0.177874,SELL,wallet_USD0025,,BINANCE,MARKET,0.000843,SETTLED,VC424,1a7bdd368794,313,EU-CENTRAL,v3.0,47808876,MSG723795615
USDCUSDT_00000003,2026-01-05 15:55:05.400418,1.000124,0.359136,SELL,wallet_USD0041,,BINANCE,STOP_LIMIT,0.001396,SETTLED,VC230,0c6d3ef3fc52,13,US-EAST,v2.3,c9e2578a,MSG610684104
USDCUSDT_00000624,2026-01-05 17:56:47.933054,1.000053,1.312452,SELL,wallet_USD0008,,BINANCE,LIMIT,0.000948,SETTLED,VC120,2afbf1f3716a,62,APAC-SOUTH,v2.3,6b987643,MSG136814185
USDCUSDT_00000759,2026-01-05 18:01:54.814708,1.000061,0.187186,SELL,wallet_USD0048,,BINANCE,LIMIT,0.000552,SETTLED,VC614,d03c3c1d641f,350,EU-CENTRAL,v2.2,11a852e6,MSG561578117
USDCUSDT_00000102,2026-01-05 18:18:16.442064,1.000062,0.46397,SELL,wallet_USD0030,,BINANCE,MARKET,0.000992,SETTLED,VC732,f42415b0f40d,447,EU-CENTRAL,v2.3,d9f3e6d3,MSG831758677
USDCUSDT_00000610,2026-01-05 18:25:38.722045,1.000063,0.583476,BUY,wallet_USD0049,,BINANCE,STOP_LIMIT,0.000672,SETTLED,VC597,da7194cceb66,353,APAC-NORTH,v2.2,c8e539be,MSG318681254
USDCUSDT_00000626,2026-01-05 18:30:17.933163,1.000066,0.180533,SELL,wallet_USD0040,,BINANCE,MARKET,0.001361,SETTLED,VC699,70fb01bab78d,62,APAC-SOUTH,v2.3,9b31fb13,MSG369327478
USDCUSDT_00000308,2026-01-05 19:35:41.302534,0.999935,0.121102,BUY,wallet_USD0022,,BINANCE,STOP_LIMIT,0.00133,SETTLED,VC669,5d12edc23972,31,EU-CENTRAL,v3.0,d9214468,MSG261883238
USDCUSDT_00000217,2026-01-05 19:57:26.034570,0.999922,0.185715,SELL,wallet_USD0048,,BINANCE,LIMIT,0.001261,SETTLED,VC948,fbcedff7a1ed,274,US-EAST,v3.0,2359d027,MSG212647221
USDCUSDT_00000613,2026-01-05 21:14:58.507804,0.999835,0.184124,BUY,wallet_USD0005,,BINANCE,LIMIT,0.001147,SETTLED,VC709,e647ffe6ef25,245,US-WEST,v2.2,f8f9d96d,MSG483751684
USDCUSDT_00000849,2026-01-05 21:58:13.130481,0.999733,0.131575,BUY,wallet_USD0010,,BINANCE,MARKET,0.000951,SETTLED,VC839,3a323f9652f5,30,US-EAST,v2.3,75441f0b,MSG145961788
USDCUSDT_00000433,2026-01-05 22:09:48.718316,0.999859,0.266489,SELL,wallet_USD0024,,BINANCE,STOP_LIMIT,0.001272,SETTLED,VC729,1f06809592a5,218,US-WEST,v2.3,9b33a025,MSG161737305
USDCUSDT_00000189,2026-01-06 00:38:55.816130,0.999882,0.119382,BUY,wallet_USD0009,,BINANCE,MARKET,0.00088,SETTLED,VC119,41157f309d77,330,US-EAST,v2.3,c526cc57,MSG445528431
USDCUSDT_00000541,2026-01-06 02:57:02.381612,0.999855,1.827123,BUY,wallet_USD0003,,BINANCE,MARKET,0.00071,SETTLED,VC433,82b41f346128,440,EU-CENTRAL,v2.2,69565072,MSG974367451
USDCUSDT_00000319,2026-01-06 03:31:07.656002,0.99987,0.390097,BUY,wallet_USD0033,,BINANCE,MARKET,0.000619,SETTLED,VC821,fbca6c9a811f,166,US-WEST,v2.3,0bb1dc2b,MSG975171594
USDCUSDT_00000691,2026-01-06 05:46:49.933240,0.999947,0.143734,BUY,wallet_USD0033,,BINANCE,MARKET,0.001169,SETTLED,VC871,b1a47c2328f8,26,APAC-SOUTH,v2.3,83005fdd,MSG466185923
USDCUSDT_00000925,2026-01-06 05:47:10.360681,0.999952,0.325777,SELL,wallet_USD0012,,BINANCE,MARKET,0.001436,SETTLED,VC197,674405fd5f47,230,APAC-SOUTH,v2.3,ec5ce601,MSG896803815
USDCUSDT_00000578,2026-01-06 06:52:45.483743,1.000139,0.159781,BUY,wallet_USD0042,,BINANCE,MARKET,0.000538,SETTLED,VC421,7d04915db67f,419,APAC-SOUTH,v2.2,f04a2d3a,MSG594340291
USDCUSDT_00000716,2026-01-06 07:19:35.157536,1.000157,0.302673,BUY,wallet_USD0032,,BINANCE,MARKET,0.001117,SETTLED,VC165,97b3750f8125,472,US-WEST,v2.3,229c4307,MSG510587653
USDCUSDT_00000943,2026-01-06 10:53:32.210185,1.000139,0.322635,BUY,wallet_USD0032,,BINANCE,MARKET,0.00051,SETTLED,VC534,47eb67f75cb7,216,US-EAST,v2.2,6e30d91d,MSG472537294
USDCUSDT_00000223,2026-01-06 12:21:37.318604,1.000143,0.308222,BUY,wallet_USD0047,,BINANCE,MARKET,0.000822,SETTLED,VC617,68d3a8cefeb5,24,EU-CENTRAL,v2.2,83b17035,MSG732454768
USDCUSDT_00000013,2026-01-06 14:26:26.510243,1.00007,0.170259,BUY,wallet_USD0033,,BINANCE,MARKET,0.001492,SETTLED,VC996,1d6f096b8a36,474,US-EAST,v2.2,c218047f,MSG427979248
USDCUSDT_00000321,2026-01-06 14:59:43.758916,1.000127,0.129369,SELL,wallet_USD0004,,BINANCE,STOP_LIMIT,0.000804,SETTLED,VC616,4d82230b60e5,41,APAC-NORTH,v2.2,27462d85,MSG145211790
USDCUSDT_00000720,2026-01-06 15:09:17.365469,1.000021,0.232613,BUY,wallet_USD0022,,BINANCE,MARKET,0.001389,SETTLED,VC921,b8d61d9b17c3,340,APAC-SOUTH,v2.3,e9344f9d,MSG654967016
USDCUSDT_00000902,2026-01-06 15:34:31.477629,1.000073,0.427446,BUY,wallet_USD0046,,BINANCE,MARKET,0.000795,SETTLED,VC583,b406d3995777,173,EU-CENTRAL,v2.3,31f32634,MSG754723919
USDCUSDT_00000538,2026-01-06 15:45:45.678566,1.000062,0.264752,BUY,wallet_USD0009,,BINANCE,MARKET,0.00149,SETTLED,VC814,1f7ab830c239,25,US-EAST,v3.0,4de7601f,MSG826778719
USDCUSDT_00000178,2026-01-06 16:41:16.272608,1.000134,0.302555,SELL,wallet_USD0037,,BINANCE,MARKET,0.000612,SETTLED,VC228,6229b91bdc25,190,EU-CENTRAL,v2.2,73b4237c,MSG972751824
USDCUSDT_00000522,2026-01-06 16:47:52.567606,1.000136,0.154534,BUY,wallet_USD0036,,BINANCE,MARKET,0.000621,SETTLED,VC510,d51b6069b9c9,406,US-EAST,v2.3,589156e3,MSG506243014
USDCUSDT_00000975,2026-01-06 17:00:53.895448,1.000135,0.26874,SELL,wallet_USD0008,,BINANCE,MARKET,0.000951,SETTLED,VC262,937b29d6f8ee,131,US-EAST,v2.3,147b7360,MSG467856730
USDCUSDT_00000032,2026-01-06 17:10:36.329014,1.000157,0.318244,BUY,wallet_USD0003,,BINANCE,LIMIT,0.00066,SETTLED,VC652,26ca8bcb3d25,39,US-EAST,v2.1,1289e05e,MSG820430117
USDCUSDT_00000264,2026-01-06 19:43:16.760511,1.000242,0.183913,SELL,wallet_USD0039,,BINANCE,MARKET,0.001404,SETTLED,VC276,5835ccae084f,261,APAC-SOUTH,v2.2,3b4f750d,MSG697635453
USDCUSDT_00000227,2026-01-06 22:48:28.997673,1.000252,0.984032,BUY,wallet_USD0014,,BINANCE,LIMIT,0.001056,SETTLED,VC262,ffed307890da,84,US-WEST,v2.3,e89971c5,MSG520445601
USDCUSDT_00000523,2026-01-06 23:03:22.483965,1.000271,0.122681,SELL,wallet_USD0002,,BINANCE,MARKET,0.000866,SETTLED,VC103,db23663e1758,214,US-EAST,v2.3,c05b3bde,MSG422607568
USDCUSDT_00000150,2026-01-07 10:26:57.361433,1.000562,0.652843,SELL,wallet_USD0038,,BINANCE,MARKET,0.000557,SETTLED,VC678,4e18c92e435c,81,US-EAST,v2.3,5932d7bc,MSG971821428
USDCUSDT_00000874,2026-01-07 12:11:11.319359,1.000541,0.88738,SELL,wallet_USD0015,,BINANCE,MARKET,0.000925,SETTLED,VC170,0bab1a35eca2,4,APAC-SOUTH,v2.3,4fbd0fa6,MSG135383901
USDCUSDT_00000049,2026-01-07 12:53:43.956588,1.000514,0.280567,BUY,wallet_USD0006,,BINANCE,MARKET,0.001301,SETTLED,VC826,3f447dd16973,341,EU-CENTRAL,v3.0,ee3df9ba,MSG479185414
USDCUSDT_00000355,2026-01-07 14:20:55.795402,1.000531,0.232346,BUY,wallet_USD0045,,BINANCE,MARKET,0.000732,SETTLED,VC578,fb5778988436,29,EU-CENTRAL,v2.1,879d1043,MSG598622433
USDCUSDT_00000155,2026-01-07 14:30:41.837226,1.000546,0.241667,BUY,wallet_USD0042,,BINANCE,LIMIT,0.000755,SETTLED,VC808,551140d5c569,228,EU-CENTRAL,v2.3,cc095303,MSG520638799
USDCUSDT_00001000,2026-01-07 14:32:05.107695,1.000534,0.194858,SELL,wallet_USD0010,,BINANCE,MARKET,0.001301,SETTLED,VC379,d00d7fd7f96f,257,US-EAST,v2.3,04cafcb8,MSG732323665
USDCUSDT_00000445,2026-01-07 14:37:48.207449,1.000536,0.089476,SELL,wallet_USD0046,,BINANCE,LIMIT,0.001236,SETTLED,VC851,da8c19f63b7a,241,US-EAST,v2.2,04dc2197,MSG191511535
USDCUSDT_00000852,2026-01-07 19:09:23.478228,1.000705,0.21288,SELL,wallet_USD0022,,BINANCE,LIMIT,0.001193,SETTLED,VC412,b7397e7175e8,91,US-WEST,v2.3,617311e3,MSG371432801
USDCUSDT_00000220,2026-01-07 20:44:35.696444,1.000844,0.068252,SELL,wallet_USD0035,,BINANCE,LIMIT,0.000747,SETTLED,VC635,8aa46d0d0d6e,205,US-WEST,v3.0,03919a7f,MSG214198340
USDCUSDT_00000479,2026-01-08 00:14:04.776217,1.000747,0.156072,BUY,wallet_USD0032,,BINANCE,LIMIT,0.001036,SETTLED,VC468,2213d7f6bb04,433,EU-CENTRAL,v2.3,6a1db3f0,MSG485086659
USDCUSDT_00000389,2026-01-08 00:21:47.264181,1.00077,0.107325,BUY,wallet_USD0001,,BINANCE,MARKET,0.001334,SETTLED,VC668,319657fac4d9,450,APAC-NORTH,v3.0,4eb6a92d,MSG850319980
USDCUSDT_00000555,2026-01-08 08:19:39.607905,1.001037,0.264904,BUY,wallet_USD0041,,BINANCE,MARKET,0.000616,SETTLED,VC648,8d7ba3fa51c6,297,EU-CENTRAL,v2.1,e8bcff54,MSG111017123
USDCUSDT_00000586,2026-01-08 13:39:53.717262,1.00093,0.240466,SELL,wallet_USD0020,,BINANCE,MARKET,0.001149,SETTLED,VC305,572e69c62779,34,APAC-NORTH,v2.2,074d7c8d,MSG729129791
USDCUSDT_00000125,2026-01-08 14:07:45.024276,1.000968,0.627845,SELL,wallet_USD0027,,BINANCE,MARKET,0.000735,SETTLED,VC515,fba982b42a35,70,EU-CENTRAL,v2.3,07965e21,MSG830216901
USDCUSDT_00000830,2026-01-08 14:49:04.248848,1.00099,0.094176,BUY,wallet_USD0045,,BINANCE,MARKET,0.000923,SETTLED,VC895,d927525ef7f8,422,EU-CENTRAL,v2.3,9da1aa97,MSG462600664
USDCUSDT_00000187,2026-01-08 16:03:34.806111,1.000843,0.635309,SELL,wallet_USD0006,,BINANCE,MARKET,0.000901,SETTLED,VC806,daecfcd910a5,179,EU-CENTRAL,v2.1,09d06c5f,MSG997168917
USDCUSDT_00000718,2026-01-08 17:38:08.660811,1.000737,0.126288,BUY,wallet_USD0017,,BINANCE,MARKET,0.000796,SETTLED,VC370,c7b166ff0baa,457,EU-CENTRAL,v2.2,3487f240,MSG135063709
USDCUSDT_00000060,2026-01-08 17:38:26.672276,1.000758,0.067531,BUY,wallet_USD0024,,BINANCE,MARKET,0.000637,SETTLED,VC217,e0344f8302bf,479,US-WEST,v2.2,76986597,MSG556179226
USDCUSDT_00000498,2026-01-08 18:32:24.995647,1.000616,0.566774,SELL,wallet_USD0035,,BINANCE,MARKET,0.001071,SETTLED,VC323,8f30041e78ac,9,EU-CENTRAL,v2.3,e58388ce,MSG368028772
USDCUSDT_00000114,2026-01-08 18:52:08.647234,1.000681,0.30309,BUY,wallet_USD0033,,BINANCE,MARKET,0.001063,SETTLED,VC454,273f330c52f4,6,APAC-SOUTH,v2.3,f88be74e,MSG957359852
USDCUSDT_00000980,2026-01-08 20:05:39.744563,1.000791,0.089599,SELL,wallet_USD0027,,BINANCE,LIMIT,0.001006,SETTLED,VC483,3b04d7437629,94,US-WEST,v2.3,f1353f1a,MSG118014939
USDCUSDT_00000392,2026-01-08 22:06:02.722009,1.000752,0.251573,SELL,wallet_USD0042,,BINANCE,MARKET,0.001098,SETTLED,VC237,4797780cdb98,425,EU-CENTRAL,v2.3,3edb202a,MSG738728614
USDCUSDT_00000656,2026-01-08 22:23:15.785930,1.000727,0.382918,BUY,wallet_USD0048,,BINANCE,MARKET,0.001151,SETTLED,VC146,e8670caaa4d7,298,US-EAST,v2.2,4e6c0d09,MSG984227767
