trade_id,timestamp,price,quantity,side,trader_id,manager_id,exchange,order_type,fee_rate,settlement_status,venue_code,session_id,latency_ms,region_code,api_version,ip_hash,raw_msg_id
LTCUSDT_00000159,2026-01-02 18:23:16.687350,81.420512,0.483512,SELL,wallet_LTC0070,,BINANCE,MARKET,0.001471,SETTLED,VC737,73ad8195e177,281,APAC-NORTH,v2.3,6ec7c622,MSG442861831
LTCUSDT_00001272,2026-01-02 20:43:49.691628,81.287095,0.044068,SELL,wallet_LTC0037,,BINANCE,MARKET,0.000731,SETTLED,VC419,b545daf28e5c,73,EU-CENTRAL,v2.2,5fac4d84,MSG380803054
LTCUSDT_00000308,2026-01-02 21:00:57.041706,81.250138,0.126948,BUY,wallet_LTC0039,,BINANCE,STOP_LIMIT,0.000542,SETTLED,VC736,43063e8eef46,25,US-WEST,v2.3,031a52c1,MSG836064373
LTCUSDT_00000435,2026-01-02 21:52:25.500686,81.677757,0.415425,SELL,wallet_LTC0012,,BINANCE,MARKET,0.000783,SETTLED,VC336,c23242d659fd,193,EU-CENTRAL,v3.0,085e76b0,MSG585317080
LTCUSDT_00000623,2026-01-02 21:52:58.550465,81.730587,0.285712,SELL,wallet_LTC0057,,BINANCE,MARKET,0.000907,SETTLED,VC221,de7afe335ec6,33,EU-CENTRAL,v2.1,5ad75958,MSG902413332
LTCUSDT_00001089,2026-01-02 21:54:54.221251,81.803107,0.448666,SELL,wallet_LTC0016,,BINANCE,LIMIT,0.00093,SETTLED,VC799,1c29b062b880,263,US-WEST,v2.1,083f1456,MSG736730555
LTCUSDT_00001367,2026-01-02 22:09:40.382844,81.932506,0.186394,BUY,wallet_LTC0003,,BINANCE,MARKET,0.001167,SETTLED,VC420,b72018ca9635,24,US-WEST,v2.2,9605b881,MSG204236796
LTCUSDT_00001252,2026-01-02 22:13:16.228772,81.910479,0.538183,SELL,wallet_LTC0017,,BINANCE,LIMIT,0.001057,SETTLED,VC292,b9d3be135e96,297,EU-CENTRAL,v3.0,90d9eb9a,MSG395354505
LTCUSDT_00000359,2026-01-02 22:57:37.462821,82.168004,0.29883,SELL,wallet_LTC0011,,BINANCE,MARKET,0.001106,SETTLED,VC682,9cd31b5057ab,54,EU-CENTRAL,v2.3,4a54527d,MSG715497941
LTCUSDT_00000121,2026-01-03 05:25:53.316045,82.26948,0.088674,SELL,wallet_LTC0028,,BINANCE,MARKET,0.000565,SETTLED,VC651,030514d56b0d,95,US-EAST,v2.2,a3363d72,MSG258069990
LTCUSDT_00001382,2026-01-03 07:21:20.997315,81.349987,0.473089,SELL,wallet_LTC0007,,BINANCE,LIMIT,0.000901,SETTLED,VC508,d0f35d02e1ae,241,US-EAST,v2.2,61beedb2,MSG662866634
LTCUSDT_00000395,2026-01-03 08:42:23.647290,81.684728,0.194591,BUY,wallet_LTC0071,,BINANCE,LIMIT,0.001106,SETTLED,VC532,942f42911eeb,192,US-WEST,v2.3,31a883fc,MSG425936658
LTCUSDT_00000143,2026-01-03 12:15:40.643122,81.364152,0.880368,BUY,wallet_LTC0022,,BINANCE,MARKET,0.001147,SETTLED,VC883,498575e518d7,338,APAC-NORTH,v2.3,12d0ab23,MSG679415999
LTCUSDT_00000800,2026-01-03 13:30:06.157856,81.532464,0.507098,BUY,wallet_LTC0042,,BINANCE,MARKET,0.001202,SETTLED,VC290,ad04e7e8d90d,359,US-WEST,v2.3,e2479f86,MSG594577787
LTCUSDT_00001326,2026-01-03 16:08:08.532192,81.343495,0.310707,SELL,wallet_LTC0005,,BINANCE,LIMIT,0.001282,SETTLED,VC560,446fc8bb0913,105,US-EAST,v2.3,1732aad0,MSG244436731
LTCUSDT_00000565,2026-01-03 19:27:56.242970,82.333743,3.219017,SELL,wallet_LTC0019,,BINANCE,LIMIT,0.001149,SETTLED,VC684,be3bf4908031,253,US-WEST,v3.0,9c260840,MSG989159023
LTCUSDT_00000475,2026-01-03 21:16:33.071016,82.335775,0.075205,BUY,wallet_LTC0004,,BINANCE,MARKET,0.000965,SETTLED,VC259,4e51d9205e47,207,APAC-SOUTH,v2.3,cf40f1a0,MSG288923040
LTCUSDT_00000680,2026-01-03 22:28:42.483970,82.364966,0.686571,SELL,wallet_LTC0001,,BINANCE,MARKET,0.000565,SETTLED,VC250,a0fd0e3ae3aa,173,APAC-SOUTH,v2.3,3fd4df53,MSG994405530
LTCUSDT_00000064,2026-01-04 01:10:17.757964,82.450805,0.250129,SELL,wallet_LTC0068,,BINANCE,MARKET,0.001309,SETTLED,VC328,63d44961b4f4,194,APAC-NORTH,v2.1,3ec600cd,MSG353877686
LTCUSDT_00001077,2026-01-04 01:17:05.563328,82.325301,0.15469,SELL,wallet_LTC0080,,BINANCE,LIMIT,0.001274,SETTLED,VC927,ddb597dbe4f0,268,US-EAST,v2.3,ec257e68,MSG776596364
LTCUSDT_00000325,2026-01-04 02:28:31.258214,82.276952,0.117798,BUY,wallet_LTC0026,,BINANCE,LIMIT,0.000782,SETTLED,VC767,c4d9d5372571,437,APAC-SOUTH,v2.3,e625c3be,MSG499042731
LTCUSDT_00001343,2026-01-04 02:46:30.999565,82.086988,0.377335,SELL,wallet_LTC0024,,BINANCE,MARKET,0.00116,SETTLED,VC390,d7189ab22e23,308,APAC-SOUTH,v3.0,89b417d2,MSG551449489
LTCUSDT_00000385,2026-01-04 03:09:25.033947,82.272432,0.331632,SELL,wallet_LTC0054,,BINANCE,LIMIT,0.001019,SETTLED,VC261,461c449d78da,120,EU-CENTRAL,v2.3,8a8c22cc,MSG313980289
LTCUSDT_00000743,2026-01-04 04:51:14.973108,82.490265,0.034044,BUY,wallet_LTC0080,,BINANCE,LIMIT,0.001041,SETTLED,VC381,d2c332b6c8b8,438,US-WEST,v2.3,bb44fd8a,MSG146425019
LTCUSDT_00000335,2026-01-04 05:50:35.248903,82.451583,1.487354,SELL,wallet_LTC0075,,BINANCE,LIMIT,0.000642,SETTLED,VC598,fa8c878ea9de,479,EU-CENTRAL,v2.1,80a27463,MSG285946443
LTCUSDT_00000557,2026-01-04 06:24:24.309291,82.709883,0.217901,SELL,wallet_LTC0039,,BINANCE,MARKET,0.00131,SETTLED,VC978,0dffbd55f302,287,APAC-SOUTH,v2.1,4877dce5,MSG589468748
LTCUSDT_00001141,2026-01-04 08:09:11.185196,81.866038,0.109035,BUY,wallet_LTC0020,,BINANCE,MARKET,0.00108,SETTLED,VC258,bd6f10e3caa2,168,APAC-SOUTH,v2.2,7f582820,MSG302224439
LTCUSDT_00000002,2026-01-04 08:17:24.980997,81.836793,0.3363,SELL,wallet_LTC0026,,BINANCE,MARKET,0.001037,SETTLED,VC512,ab81e150b4c6,49,EU-CENTRAL,v3.0,3b601fdb,MSG560222089
LTCUSDT_00001449,2026-01-04 08:18:59.110745,81.923712,0.168978,SELL,wallet_LTC0028,,BINANCE,MARKET,0.001229,SETTLED,VC548,df95a7f1bd48,181,APAC-SOUTH,v2.2,fe9fd81e,MSG801545163
LTCUSDT_00000231,2026-01-04 12:17:01.303304,82.677635,0.111369,BUY,wallet_LTC0010,,BINANCE,LIMIT,0.000782,SETTLED,VC866,b409dcd17345,440,APAC-NORTH,v2.3,1724ee21,MSG598293512
LTCUSDT_00001257,2026-01-04 12:26:38.896122,82.819129,0.118065,SELL,wallet_LTC0050,,BINANCE,MARKET,0.001485,SETTLED,VC271,63c15b3292f6,63,US-EAST,v3.0,2a8a4aa7,MSG303061514
LTCUSDT_00000749,2026-01-04 12:38:38.570666,82.907335,0.067075,SELL,wallet_LTC0009,,BINANCE,STOP_LIMIT,0.00077,SETTLED,VC400,cd8b1697873b,30,US-EAST,v2.2,dc3290a7,MSG279091709
LTCUSDT_00000636,2026-01-04 13:13:59.231289,82.485682,0.136128,BUY,wallet_LTC0049,,BINANCE,MARKET,0.000953,SETTLED,VC617,9ec78339e474,4,EU-CENTRAL,v2.2,30c9e8ce,MSG883305145
LTCUSDT_00000870,2026-01-04 13:57:10.511835,82.673873,0.38914,BUY,wallet_LTC0037,,BINANCE,MARKET,0.00145,SETTLED,VC300,85c4d364b822,370,APAC-SOUTH,v2.3,68eb9ed6,MSG183963518
LTCUSDT_00000523,2026-01-04 15:34:51.150901,82.514142,0.390967,SELL,wallet_LTC0017,,BINANCE,STOP_LIMIT,0.000888,SETTLED,VC698,891f36f32db3,190,EU-CENTRAL,v2.2,6104640c,MSG908008562
LTCUSDT_00000678,2026-01-04 16:07:33.232548,82.768857,0.12691,BUY,wallet_LTC0052,,BINANCE,MARKET,0.001296,SETTLED,VC167,89abfd806bf4,329,US-WEST,v2.3,30f15b07,MSG151346750
LTCUSDT_00001045,2026-01-04 19:34:52.015254,82.129339,0.787665,BUY,wallet_LTC0022,,BINANCE,MARKET,0.000652,SETTLED,VC946,519681a645bb,295,US-WEST,v2.3,c67f3171,MSG919875664
LTCUSDT_00000934,2026-01-05 00:26:25.743393,82.225457,0.165955,BUY,wallet_LTC0024,,BINANCE,MARKET,0.000892,SETTLED,VC587,64151ce42098,90,EU-CENTRAL,v2.3,ef2fb51b,MSG532332312
LTCUSDT_00000670,2026-01-05 01:07:04.662229,83.014214,1.170415,BUY,wallet_LTC0048,,BINANCE,STOP_LIMIT,0.000583,SETTLED,VC803,8ed7e4c4f2de,469,US-WEST,v3.0,a980a511,MSG758150131
LTCUSDT_00000180,2026-01-05 01:11:32.609946,83.044737,0.527743,SELL,wallet_LTC0006,,BINANCE,MARKET,0.00109,SETTLED,VC518,b49374f812dc,357,APAC-SOUTH,v3.0,0aae46fa,MSG482745135
LTCUSDT_00000120,2026-01-05 01:31:16.229554,83.093273,0.229763,BUY,wallet_LTC0069,,BINANCE,MARKET,0.001065,SETTLED,VC551,b04c2ab24f2d,350,APAC-NORTH,v2.2,0f3f58dc,MSG817763396
LTCUSDT_00000144,2026-01-05 01:56:49.518657,83.240006,0.017967,BUY,wallet_LTC0004,,BINANCE,MARKET,0.001256,SETTLED,VC122,7fa64d4686aa,286,US-EAST,v2.2,caf45b2d,MSG601328697
LTCUSDT_00000028,2026-01-05 03:02:55.223864,82.497192,1.038621,SELL,wallet_LTC0011,,BINANCE,MARKET,0.000539,SETTLED,VC401,16cb92cc740b,345,EU-CENTRAL,v2.2,4e828618,MSG508719918
LTCUSDT_00000239,2026-01-05 04:23:46.767532,82.335529,0.265577,BUY,wallet_LTC0042,,BINANCE,MARKET,0.001322,SETTLED,VC425,348e7d2aad0e,150,EU-CENTRAL,v2.2,5cd3ff73,MSG374979799
LTCUSDT_00000038,2026-01-05 04:35:42.429933,81.730655,0.096301,BUY,wallet_LTC0075,,BINANCE,STOP_LIMIT,0.001205,SETTLED,VC564,de3c795d63a1,366,APAC-SOUTH,v2.3,5a0ff8cf,MSG613744511
LTCUSDT_00000482,2026-01-05 06:13:21.173382,81.940534,1.022745,BUY,wallet_LTC0038,,BINANCE,LIMIT,0.001217,SETTLED,VC382,d87a6bdb581e,318,US-EAST,v3.0,7c0f60d3,MSG311409041
LTCUSDT_00001140,2026-01-05 06:53:02.136290,82.172,0.192063,SELL,wallet_LTC0014,,BINANCE,MARKET,0.001317,SETTLED,VC840,2ffa06aec29b,240,APAC-NORTH,v2.3,76159a14,MSG955827641
LTCUSDT_00000563,2026-01-05 07:54:50.965124,82.445349,0.040447,SELL,wallet_LTC0016,,BINANCE,MARKET,0.000703,SETTLED,VC728,29ab5e9317f8,71,EU-CENTRAL,v3.0,59b696a4,MSG709638097
LTCUSDT_00000397,2026-01-05 11:03:12.484885,81.72175,0.011003,SELL,wallet_LTC0045,,BINANCE,MARKET,0.001271,SETTLED,VC433,97113ea53a93,218,US-WEST,v2.2,00f9e1f8,MSG427925797
LTCUSDT_00000300,2026-01-05 12:32:41.476846,81.745499,0.110702,BUY,wallet_LTC0018,,BINANCE,MARKET,0.000998,SETTLED,VC886,22111a1b27ab,120,APAC-SOUTH,v3.0,455e918f,MSG888586949
LTCUSDT_00000825,2026-01-05 15:00:22.649492,82.931169,1.055525,BUY,wallet_LTC0001,,BINANCE,LIMIT,0.000674,SETTLED,VC944,a30ecb4a2cc7,325,US-EAST,v3.0,00015f9b,MSG280237862
LTCUSDT_00000033,2026-01-05 15:21:24.307449,82.785992,0.543236,BUY,wallet_LTC0034,,BINANCE,MARKET,0.001077,SETTLED,VC726,e9c65c5aa817,78,APAC-NORTH,v2.2,ebf88f23,MSG144506117
LTCUSDT_00000884,2026-01-05 15:38:19.253137,83.305901,0.283105,SELL,wallet_LTC0024,,BINANCE,MARKET,0.001288,SETTLED,VC522,ac68884eef13,27,EU-CENTRAL,v3.0,851679c1,MSG277052965
LTCUSDT_00001400,2026-01-05 15:56:16.306411,83.389907,0.468586,BUY,wallet_LTC0015,,BINANCE,LIMIT,0.000998,SETTLED,VC850,c1615c77c38b,60,US-EAST,v2.3,edabc8c8,MSG197749701
LTCUSDT_00000528,2026-01-05 16:35:43.541567,83.02034,0.147819,SELL,wallet_LTC0054,,BINANCE,MARKET,0.001212,SETTLED,VC232,4d17972a4bb2,60,APAC-SOUTH,v2.3,c5fc62ce,MSG164030199
LTCUSDT_00000926,2026-01-05 18:11:21.231653,83.148527,0.20447,SELL,wallet_LTC0074,,BINANCE,MARKET,0.000883,SETTLED,VC673,18725a2bf9e9,32,EU-CENTRAL,v2.3,3debfaea,MSG637479780
LTCUSDT_00000272,2026-01-05 18:57:45.037816,83.790866,0.258783,SELL,wallet_LTC0066,,BINANCE,MARKET,0.001026,SETTLED,VC518,9ba137ca8536,301,APAC-SOUTH,v2.2,fdd48271,MSG536801196
LTCUSDT_00001452,2026-01-05 19:06:19.195192,83.681065,1.205699,SELL,wallet_LTC0065,,BINANCE,MARKET,0.000537,SETTLED,VC292,b5e9f9e84262,228,APAC-SOUTH,v2.3,aed25912,MSG719065071
LTCUSDT_00001412,2026-01-05 19:08:03.230650,83.702476,0.045404,BUY,wallet_LTC0009,,BINANCE,MARKET,0.001437,SETTLED,VC188,331e6eee0942,273,APAC-SOUTH,v2.1,bf687b53,MSG870277634
LTCUSDT_00001137,2026-01-05 19:35:42.988910,84.07186,0.157207,SELL,wallet_LTC0078,,BINANCE,MARKET,0.001158,SETTLED,VC859,36d696169f61,452,APAC-NORTH,v2.3,df613fe2,MSG664197021
LTCUSDT_00000193,2026-01-05 19:41:20.836516,83.766569,0.049025,SELL,wallet_LTC0009,,BINANCE,MARKET,0.001474,SETTLED,VC797,c83462428905,392,EU-CENTRAL,v2.3,8927660e,MSG501963985
LTCUSDT_00001087,2026-01-05 19:54:41.016832,83.537245,0.691261,BUY,wallet_LTC0020,,BINANCE,LIMIT,0.000952,SETTLED,VC425,1a7de5542ed3,275,US-EAST,v3.0,abeb4273,MSG594493407
LTCUSDT_00000357,2026-01-05 22:13:07.474024,83.820262,0.044427,SELL,wallet_LTC0071,,BINANCE,MARKET,0.001325,SETTLED,VC136,a4ee4b533030,114,US-EAST,v2.2,b5c5122b,MSG437158142
LTCUSDT_00000536,2026-01-05 22:32:16.070146,83.790148,0.44235,BUY,wallet_LTC0006,,BINANCE,LIMIT,0.001338,SETTLED,VC161,d23291bf1d28,26,US-WEST,v2.3,e3187a94,MSG386606165
LTCUSDT_00000147,2026-01-05 22:46:58.798328,84.234306,0.06263,SELL,wallet_LTC0080,,BINANCE,LIMIT,0.001126,SETTLED,VC996,d21e819ed7f6,285,APAC-SOUTH,v3.0,7ad0ea62,MSG438681364
LTCUSDT_00000619,2026-01-05 23:58:29.128949,83.487777,0.074969,SELL,wallet_LTC0069,,BINANCE,MARKET,0.001154,SETTLED,VC243,f30807664ce2,117,US-WEST,v3.0,b58b7c3e,MSG770353823
LTCUSDT_00000427,2026-01-06 00:12:45.699695,83.321114,0.318261,SELL,wallet_LTC0030,,BINANCE,STOP_LIMIT,0.000713,SETTLED,VC366,2a9d26e1f1dd,332,US-EAST,v2.3,58e2905d,MSG832147865
LTCUSDT_00000346,2026-01-06 00:20:37.626957,83.274796,0.843095,SELL,wallet_LTC0053,,BINANCE,MARKET,0.001139,SETTLED,VC816,9693530d883b,263,US-WEST,v2.3,9a7b7e9e,MSG812613821
LTCUSDT_00000309,2026-01-06 00:45:57.529169,83.064744,0.165303,SELL,wallet_LTC0039,,BINANCE,STOP_LIMIT,0.000576,SETTLED,VC310,dd25254e5d40,71,APAC-NORTH,v2.1,1d0b5618,MSG127635845
LTCUSDT_00000869,2026-01-06 06:46:44.912964,83.903676,0.145199,BUY,wallet_LTC0038,,BINANCE,MARKET,0.000821,SETTLED,VC175,fad24d5d0a7b,312,APAC-SOUTH,v3.0,8796bf60,MSG803084083
LTCUSDT_00001067,2026-01-06 08:57:51.940007,83.064462,0.239621,SELL,wallet_LTC0002,,BINANCE,MARKET,0.000554,SETTLED,VC924,d72729258cba,12,US-EAST,v3.0,97b20e89,MSG540087964
LTCUSDT_00001269,2026-01-06 09:01:44.576929,83.047228,0.130565,BUY,wallet_LTC0049,,BINANCE,MARKET,0.001346,SETTLED,VC239,cb7934f0d5e3,411,US-WEST,v2.1,0adb7a36,MSG559901043
LTCUSDT_00001386,2026-01-06 14:49:34.245597,84.000774,0.860987,SELL,wallet_LTC0043,,BINANCE,LIMIT,0.000567,SETTLED,VC189,098d8b9068e0,420,US-EAST,v2.2,e4b52fd3,MSG756090831
LTCUSDT_00000759,2026-01-06 14:55:08.946423,83.931783,0.031055,BUY,wallet_LTC0051,,BINANCE,MARKET,0.000648,SETTLED,VC525,66d2ab015a87,240,APAC-SOUTH,v3.0,f596d9f5,MSG207839753
LTCUSDT_00000950,2026-01-06 15:13:23.866076,84.201107,1.011864,BUY,wallet_LTC0045,,BINANCE,MARKET,0.000796,SETTLED,VC403,9a2379f94c57,297,APAC-NORTH,v2.3,c4830ea9,MSG520882283
LTCUSDT_00000739,2026-01-06 15:13:45.013677,84.24463,0.946211,BUY,wallet_LTC0075,,BINANCE,LIMIT,0.000675,SETTLED,VC342,02bb23dd0cf0,108,EU-CENTRAL,v2.1,c3bec098,MSG174286219
LTCUSDT_00000158,2026-01-06 16:07:36.514279,83.287231,0.295947,BUY,wallet_LTC0050,,BINANCE,LIMIT,0.000738,SETTLED,VC200,1cd0524ea9f3,423,APAC-SOUTH,v2.3,78862ebd,MSG248569008
LTCUSDT_00001146,2026-01-06 16:08:37.101068,82.868983,0.012607,BUY,wallet_LTC0049,,BINANCE,MARKET,0.001406,SETTLED,VC122,0ddaea281243,124,APAC-SOUTH,v2.2,459b9261,MSG958637960
LTCUSDT_00000011,2026-01-06 18:01:38.201471,81.634535,0.016579,BUY,wallet_LTC0079,,BINANCE,STOP_LIMIT,0.000563,SETTLED,VC690,6b1c5729cb6a,405,APAC-SOUTH,v2.3,222fcd41,MSG104268256
LTCUSDT_00000500,2026-01-06 18:09:57.489967,82.208032,0.793954,SELL,wallet_LTC0013,,BINANCE,MARKET,0.001309,SETTLED,VC249,c9da331eb0fb,93,APAC-NORTH,v2.3,4b221283,MSG731510975
LTCUSDT_00000205,2026-01-06 18:48:10.035047,82.53253,0.379442,SELL,wallet_LTC0025,,BINANCE,STOP_LIMIT,0.00126,SETTLED,VC339,7ada0c3c2697,306,APAC-NORTH,v2.2,ddbbc47f,MSG242888093
LTCUSDT_00000448,2026-01-06 19:53:15.634345,82.470842,0.351243,SELL,wallet_LTC0002,,BINANCE,STOP_LIMIT,0.001318,SETTLED,VC445,f7b148f7e77c,340,US-EAST,v2.1,2c704a6b,MSG970399663
LTCUSDT_00001158,2026-01-06 20:09:43.251329,82.870572,0.125905,BUY,wallet_LTC0056,,BINANCE,MARKET,0.000509,SETTLED,VC490,5e4a9fd71d02,240,APAC-SOUTH,v2.3,dbd98569,MSG861759616
LTCUSDT_00000835,2026-01-06 20:46:05.636389,82.936413,0.481147,BUY,wallet_LTC0045,,BINANCE,MARKET,0.00102,SETTLED,VC349,251ee336e06a,366,US-WEST,v3.0,fbac9267,MSG812746529
LTCUSDT_00000971,2026-01-06 21:09:50.877925,82.62445,0.239286,BUY,wallet_LTC0043,,BINANCE,STOP_LIMIT,0.001102,SETTLED,VC393,af5111fb76dc,471,EU-CENTRAL,v2.3,98cb6b53,MSG635057494
LTCUSDT_00000765,2026-01-06 21:17:39.439881,83.801429,0.06276,SELL,wallet_LTC0073,,BINANCE,MARKET,0.001475,SETTLED,VC609,60789eedabac,194,APAC-NORTH,v2.3,ea43aab1,MSG531330551
LTCUSDT_00000605,2026-01-07 01:29:02.154959,83.126598,0.162847,BUY,wallet_LTC0012,,BINANCE,MARKET,0.000899,SETTLED,VC980,a33bff85b1b1,298,APAC-SOUTH,v2.1,cc0e10b5,MSG202255389
LTCUSDT_00000856,2026-01-07 01:37:54.419998,82.951128,0.037417,SELL,wallet_LTC0037,,BINANCE,MARKET,0.001117,SETTLED,VC163,7d09e94f8258,71,APAC-NORTH,v3.0,3d7aa318,MSG769593135
LTCUSDT_00000251,2026-01-07 04:33:41.153576,83.431103,1.370805,SELL,wallet_LTC0067,,BINANCE,MARKET,0.000775,SETTLED,VC103,c0199c4b7aac,246,US-EAST,v2.2,6312d34c,MSG449756429
LTCUSDT_00000398,2026-01-07 05:48:14.223611,83.04491,0.060948,SELL,wallet_LTC0047,,BINANCE,MARKET,0.001105,SETTLED,VC399,64ab3aff61bb,379,US-EAST,v2.2,cd4442a8,MSG394412315
