trade_id,timestamp,price,quantity,side,trader_id,manager_id,exchange,order_type,fee_rate,settlement_status,venue_code,session_id,latency_ms,region_code,api_version,ip_hash,raw_msg_id
XRPUSDT_00000640,2026-01-02 04:04:53.696717,1.887774,0.168176,BUY,wallet_XRP0064,,BINANCE,STOP_LIMIT,0.000513,SETTLED,VC357,269fb6599bce,229,EU-CENTRAL,v2.3,28e2dace,MSG213104142
XRPUSDT_00000842,2026-01-02 06:38:40.756507,1.87698,0.267129,SELL,wallet_XRP0032,,BINANCE,STOP_LIMIT,0.001254,SETTLED,VC231,98cc78363cae,375,EU-CENTRAL,v2.1,68b6240c,MSG359492396
XRPUSDT_00000982,2026-01-02 07:02:28.372675,1.877631,0.110478,BUY,wallet_XRP0114,,BINANCE,MARKET,0.000855,SETTLED,VC106,1b47744210ec,180,APAC-NORTH,v3.0,bb2c5ef5,MSG486576784
XRPUSDT_00001888,2026-01-02 07:54:46.154065,1.872337,1.069996,SELL,wallet_XRP0072,,BINANCE,MARKET,0.000605,SETTLED,VC982,62fcce974924,83,APAC-SOUTH,v2.2,0b8415ee,MSG377999452
XRPUSDT_00001408,2026-01-02 09:02:34.675577,1.879173,0.076241,SELL,wallet_XRP0007,,BINANCE,STOP_LIMIT,0.00124,SETTLED,VC191,7cf027b1bacd,465,EU-CENTRAL,v3.0,281a8b84,MSG189618991
XRPUSDT_00001401,2026-01-02 09:22:32.123709,1.883425,0.031109,BUY,wallet_XRP0046,,BINANCE,STOP_LIMIT,0.00116,SETTLED,VC850,65f09b8d1011,228,US-EAST,v2.3,af64233d,MSG577591983
XRPUSDT_00001263,2026-01-02 09:44:42.630455,1.888614,0.061664,BUY,wallet_XRP0028,,BINANCE,LIMIT,0.001451,SETTLED,VC794,3d840a07540b,105,US-EAST,v2.3,635d0aa0,MSG835452503
XRPUSDT_00001585,2026-01-02 09:50:58.409552,1.895545,0.231557,SELL,wallet_XRP0062,,BINANCE,LIMIT,0.00064,SETTLED,VC970,cafb2a1e3ee2,353,APAC-NORTH,v3.0,a7da6380,MSG484476385
XRPUSDT_00000959,2026-01-02 10:30:24.563030,1.898335,0.13161,BUY,wallet_XRP0034,,BINANCE,LIMIT,0.001427,SETTLED,VC667,ceb24f678d9f,290,APAC-NORTH,v2.1,70da0809,MSG638417755
XRPUSDT_00002341,2026-01-02 11:27:36.033721,1.892551,0.044014,BUY,wallet_XRP0081,,BINANCE,MARKET,0.000509,SETTLED,VC458,6efad55be810,375,EU-CENTRAL,v3.0,ec17b9a3,MSG140395750
XRPUSDT_00001315,2026-01-02 13:18:23.729769,1.900738,0.183571,SELL,wallet_XRP0032,,BINANCE,MARKET,0.000899,SETTLED,VC721,191e25a2f38b,291,US-EAST,v2.3,ef7b5a12,MSG585081544
XRPUSDT_00001578,2026-01-02 13:22:44.686223,1.9033,0.513933,SELL,wallet_XRP0091,,BINANCE,MARKET,0.001359,SETTLED,VC432,d4a280326058,120,EU-CENTRAL,v2.3,fce34f31,MSG740763210
XRPUSDT_00001406,2026-01-02 14:03:47.838877,1.900249,0.040083,SELL,wallet_XRP0101,,BINANCE,MARKET,0.001349,SETTLED,VC327,2ac22b1420cc,362,APAC-SOUTH,v2.3,ff69ffc7,MSG947287742
XRPUSDT_00002342,2026-01-02 14:16:41.386245,1.900774,0.030824,BUY,wallet_XRP0015,,BINANCE,STOP_LIMIT,0.00132,SETTLED,VC878,40edee953e2c,195,EU-CENTRAL,v3.0,9802573f,MSG988890500
XRPUSDT_00001077,2026-01-02 14:23:01.681912,1.891236,0.141914,BUY,wallet_XRP0090,,BINANCE,LIMIT,0.001018,SETTLED,VC178,1a4ef3498c25,422,APAC-NORTH,v2.1,6e19a11b,MSG220316577
XRPUSDT_00000941,2026-01-02 14:48:41.603534,1.913304,0.565358,BUY,wallet_XRP0116,,BINANCE,STOP_LIMIT,0.001271,SETTLED,VC923,a1045fe4638f,163,EU-CENTRAL,v2.3,c447fd44,MSG709908082
XRPUSDT_00001678,2026-01-02 14:52:18.383951,1.91908,0.024458,BUY,wallet_XRP0087,,BINANCE,STOP_LIMIT,0.000699,SETTLED,VC298,fc8d2be23115,323,APAC-SOUTH,v2.1,609aa50a,MSG457034115
XRPUSDT_00000716,2026-01-02 15:14:44.332604,1.911022,0.171762,SELL,wallet_XRP0014,,BINANCE,MARKET,0.001049,SETTLED,VC558,2de79692736b,197,US-EAST,v3.0,4d4bbe48,MSG470232424
XRPUSDT_00000655,2026-01-02 15:46:52.921702,1.922256,0.294202,BUY,wallet_XRP0077,,BINANCE,MARKET,0.000724,SETTLED,VC227,4ab04ed403b9,250,EU-CENTRAL,v2.2,0f207e2a,MSG771649283
XRPUSDT_00000304,2026-01-02 16:37:42.441249,1.961877,1.471434,SELL,wallet_XRP0093,,BINANCE,MARKET,0.000968,SETTLED,VC277,3cd66600d525,409,APAC-NORTH,v2.2,ba5e063c,MSG471648025
XRPUSDT_00001271,2026-01-02 18:03:42.975063,1.993215,0.054164,SELL,wallet_XRP0007,,BINANCE,STOP_LIMIT,0.00083,SETTLED,VC398,0e012c104000,175,US-EAST,v2.1,c6fd3849,MSG741658910
XRPUSDT_00000043,2026-01-02 18:19:40.877499,1.991717,0.260484,SELL,wallet_XRP0077,,BINANCE,MARKET,0.000946,SETTLED,VC604,afed15bab1ea,79,US-WEST,v2.3,616d540f,MSG323988434
XRPUSDT_00000903,2026-01-02 18:57:17.753720,1.976416,0.367988,SELL,wallet_XRP0076,,BINANCE,STOP_LIMIT,0.001001,SETTLED,VC596,b1cd6ffb5f0f,71,APAC-NORTH,v2.1,7667195a,MSG350552730
XRPUSDT_00001873,2026-01-02 20:07:00.311061,1.990709,0.019727,BUY,wallet_XRP0100,,BINANCE,STOP_LIMIT,0.001435,SETTLED,VC202,c8e3812c95a8,410,US-EAST,v3.0,3a2b2685,MSG601548115
XRPUSDT_00001255,2026-01-02 20:53:30.840744,1.982909,0.167041,BUY,wallet_XRP0005,,BINANCE,LIMIT,0.000668,SETTLED,VC325,c8a4993737bd,439,EU-CENTRAL,v2.3,a0ba3f74,MSG385356282
XRPUSDT_00001890,2026-01-02 21:01:40.699129,1.984847,0.128525,BUY,wallet_XRP0012,,BINANCE,MARKET,0.000921,SETTLED,VC813,e62c0807f872,232,US-WEST,v3.0,b2f20f84,MSG373173995
XRPUSDT_00001808,2026-01-02 21:04:55.449772,1.984014,0.062079,SELL,wallet_XRP0107,,BINANCE,MARKET,0.001377,SETTLED,VC550,585c45bf3a54,41,US-EAST,v2.3,7dab6cca,MSG767680072
XRPUSDT_00002395,2026-01-02 21:29:32.651572,1.991831,0.091263,SELL,wallet_XRP0014,,BINANCE,MARKET,0.001339,SETTLED,VC698,4bb5f43a7744,312,APAC-NORTH,v3.0,4ebebf25,MSG496201576
XRPUSDT_00001748,2026-01-02 22:02:48.376168,2.023102,0.10366,BUY,wallet_XRP0094,,BINANCE,LIMIT,0.000648,SETTLED,VC341,1e9406b64a6f,87,EU-CENTRAL,v2.3,d6ec31a8,MSG200958207
XRPUSDT_00000537,2026-01-02 22:26:14.669001,2.013319,0.210823,SELL,wallet_XRP0100,,BINANCE,MARKET,0.001275,SETTLED,VC670,b9c378bd633c,227,US-EAST,v2.2,ced378fa,MSG522445387
XRPUSDT_00000807,2026-01-03 00:21:19.861140,2.019801,0.117574,SELL,wallet_XRP0051,,BINANCE,STOP_LIMIT,0.001416,SETTLED,VC343,6613a96ce74c,36,APAC-SOUTH,v3.0,5160dfb9,MSG677069554
XRPUSDT_00001328,2026-01-03 00:40:29.273725,2.029837,0.046383,SELL,wallet_XRP0034,,BINANCE,MARKET,0.000901,SETTLED,VC113,55448f4259b1,268,US-WEST,v2.1,6107916b,MSG472139989
XRPUSDT_00001438,2026-01-03 01:06:03.882633,2.025927,0.531887,SELL,wallet_XRP0004,,BINANCE,MARKET,0.001251,SETTLED,VC420,297618c6dad0,451,APAC-NORTH,v2.3,ea30d93e,MSG825648971
XRPUSDT_00002069,2026-01-03 01:38:52.997325,2.030332,0.230757,SELL,wallet_XRP0025,,BINANCE,LIMIT,0.000966,SETTLED,VC264,9c85db054ecf,334,APAC-NORTH,v2.3,0f240fe8,MSG537280139
XRPUSDT_00000376,2026-01-03 01:39:04.937419,2.029755,0.232612,SELL,wallet_XRP0071,,BINANCE,LIMIT,0.001155,SETTLED,VC634,a2287ae55c59,15,APAC-NORTH,v3.0,5e0fde73,MSG366479970
XRPUSDT_00000168,2026-01-03 01:51:43.806885,2.029484,0.147027,SELL,wallet_XRP0111,,BINANCE,MARKET,0.000974,SETTLED,VC109,82b9393a4250,415,US-EAST,v2.2,7630f905,MSG922979539
XRPUSDT_00000773,2026-01-03 03:59:11.614775,2.040047,0.194498,SELL,wallet_XRP0064,,BINANCE,STOP_LIMIT,0.001017,SETTLED,VC925,3d1640d51ad9,460,EU-CENTRAL,v2.2,cb11b9ec,MSG549838340
XRPUSDT_00002197,2026-01-03 04:04:49.344795,2.045103,0.408432,SELL,wallet_XRP0036,,BINANCE,STOP_LIMIT,0.001404,SETTLED,VC125,e12b2d4ed589,238,EU-CENTRAL,v2.3,16f6cf57,MSG232500064
XRPUSDT_00001293,2026-01-03 04:52:45.722270,2.049059,0.148245,SELL,wallet_XRP0082,,BINANCE,LIMIT,0.001336,SETTLED,VC307,0b887fa81361,112,EU-CENTRAL,v2.3,c0af85c3,MSG822189050
XRPUSDT_00001214,2026-01-03 05:17:31.572200,2.046813,0.231777,SELL,wallet_XRP0088,,BINANCE,MARKET,0.000691,SETTLED,VC114,51d4be786d7d,450,APAC-NORTH,v2.2,ea791e14,MSG561987295
XRPUSDT_00002164,2026-01-03 07:08:03.417323,2.013995,0.174401,BUY,wallet_XRP0096,,BINANCE,MARKET,0.001313,SETTLED,VC409,711a98d50dfc,454,EU-CENTRAL,v3.0,40902aa9,MSG871602039
XRPUSDT_00002293,2026-01-03 07:20:29.079405,1.995115,0.205558,SELL,wallet_XRP0095,,BINANCE,MARKET,0.001466,SETTLED,VC288,e3926079919b,423,APAC-SOUTH,v2.2,e1ebbeab,MSG359767771
XRPUSDT_00001841,2026-01-03 07:23:04.992784,1.991354,0.139914,SELL,wallet_XRP0019,,BINANCE,MARKET,0.000749,SETTLED,VC199,b801106f93aa,350,EU-CENTRAL,v3.0,e1e16cc6,MSG592457970
XRPUSDT_00001138,2026-01-03 07:34:04.920908,1.991154,0.066891,BUY,wallet_XRP0060,,BINANCE,MARKET,0.001349,SETTLED,VC293,5c6b7df5ad78,49,APAC-NORTH,v2.2,a7dc3062,MSG717487518
XRPUSDT_00002280,2026-01-03 07:48:31.045466,1.996752,0.102621,BUY,wallet_XRP0107,,BINANCE,MARKET,0.001262,SETTLED,VC580,c1f02b4f21e4,354,APAC-SOUTH,v2.3,1839b5b6,MSG686579881
XRPUSDT_00002282,2026-01-03 11:50:31.044587,1.99989,0.327742,SELL,wallet_XRP0052,,BINANCE,LIMIT,0.000867,SETTLED,VC356,bb6310edcfa5,343,APAC-NORTH,v2.3,427e4af9,MSG528120259
XRPUSDT_00001812,2026-01-03 13:43:38.196705,2.00287,0.148154,SELL,wallet_XRP0064,,BINANCE,LIMIT,0.000537,SETTLED,VC916,41f89726cc94,64,APAC-SOUTH,v3.0,4bf1086b,MSG179693984
XRPUSDT_00002494,2026-01-03 14:40:18.663573,2.016757,0.271446,BUY,wallet_XRP0063,,BINANCE,STOP_LIMIT,0.001008,SETTLED,VC592,033268383a08,434,EU-CENTRAL,v2.1,2de2e64a,MSG695254155
XRPUSDT_00000499,2026-01-03 17:34:06.205157,2.002077,1.465169,BUY,wallet_XRP0110,,BINANCE,LIMIT,0.000902,SETTLED,VC272,f7db1c70efba,287,APAC-NORTH,v2.3,0ebf6d91,MSG636386923
XRPUSDT_00000641,2026-01-03 19:03:12.522280,2.006806,0.121043,SELL,wallet_XRP0064,,BINANCE,MARKET,0.001142,SETTLED,VC351,8b2b7374af35,448,APAC-NORTH,v2.2,966cae3d,MSG977132987
XRPUSDT_00001960,2026-01-03 19:22:22.632264,2.007998,1.926596,BUY,wallet_XRP0087,,BINANCE,MARKET,0.001187,SETTLED,VC515,24c754537a18,341,APAC-SOUTH,v2.3,c4fbefb3,MSG314071123
XRPUSDT_00002302,2026-01-03 20:15:43.645277,2.000108,0.042575,SELL,wallet_XRP0078,,BINANCE,MARKET,0.00064,SETTLED,VC944,850871c56e46,32,US-WEST,v2.2,c7764679,MSG492915953
XRPUSDT_00000173,2026-01-03 21:45:13.874879,2.010912,1.192317,BUY,wallet_XRP0102,,BINANCE,MARKET,0.000653,SETTLED,VC242,8858a0c5453f,397,APAC-SOUTH,v2.2,d3dc12a4,MSG871967060
XRPUSDT_00002027,2026-01-04 00:13:15.821513,2.030486,0.645955,SELL,wallet_XRP0091,,BINANCE,MARKET,0.000997,SETTLED,VC899,dbc18a82f60f,25,APAC-NORTH,v2.2,4bbc2bc8,MSG348782372
XRPUSDT_00001824,2026-01-04 02:44:01.592310,2.032284,0.246306,BUY,wallet_XRP0107,,BINANCE,MARKET,0.001085,SETTLED,VC711,dec8cd401ea6,119,US-EAST,v2.3,550c98bc,MSG223859967
XRPUSDT_00001723,2026-01-04 03:47:53.415740,2.054676,0.745273,BUY,wallet_XRP0058,,BINANCE,MARKET,0.001327,SETTLED,VC584,b622bf5b57ae,386,US-WEST,v2.3,ff83d655,MSG491771460
XRPUSDT_00000933,2026-01-04 04:31:57.140522,2.061603,1.464902,BUY,wallet_XRP0086,,BINANCE,LIMIT,0.000556,SETTLED,VC571,afbe9af138fc,13,APAC-NORTH,v2.1,2a8b7592,MSG163034504
XRPUSDT_00000997,2026-01-04 04:42:02.767473,2.056565,0.067616,BUY,wallet_XRP0092,,BINANCE,MARKET,0.001424,SETTLED,VC639,b2fa4a7e5deb,404,US-WEST,v3.0,93f8f639,MSG164963013
XRPUSDT_00000179,2026-01-04 04:54:07.382616,2.060312,0.238591,BUY,wallet_XRP0120,,BINANCE,MARKET,0.000865,SETTLED,VC431,9191bd098eab,59,EU-CENTRAL,v2.2,6df84eba,MSG282961422
XRPUSDT_00001758,2026-01-04 05:15:28.904131,2.062682,0.285601,BUY,wallet_XRP0077,,BINANCE,MARKET,0.000756,SETTLED,VC630,ce594ddcaa78,476,US-EAST,v3.0,fdbae7c0,MSG614387650
XRPUSDT_00001151,2026-01-04 05:39:01.384015,2.064647,0.600482,BUY,wallet_XRP0077,,BINANCE,LIMIT,0.000791,SETTLED,VC635,845c0098c59d,260,EU-CENTRAL,v2.1,c93e0363,MSG616099130
XRPUSDT_00000893,2026-01-04 06:06:22.202127,2.071976,0.282436,BUY,wallet_XRP0059,,BINANCE,MARKET,0.001474,SETTLED,VC461,82c775e8bffd,55,US-EAST,v2.2,c8d99249,MSG729756006
XRPUSDT_00000929,2026-01-04 06:20:21.315087,2.069658,0.58908,BUY,wallet_XRP0107,,BINANCE,MARKET,0.001487,SETTLED,VC181,33a57fb85e53,181,EU-CENTRAL,v2.2,d16d48e0,MSG463979260
XRPUSDT_00000556,2026-01-04 06:41:46.214623,2.065712,0.408644,SELL,wallet_XRP0038,,BINANCE,LIMIT,0.001338,SETTLED,VC889,3c2557f116cd,160,APAC-SOUTH,v2.1,bbaf34e2,MSG377232612
XRPUSDT_00001911,2026-01-04 06:57:43.411775,2.069632,0.174453,BUY,wallet_XRP0037,,BINANCE,MARKET,0.001474,SETTLED,VC410,250a24fa24dd,137,APAC-NORTH,v2.1,0714dd60,MSG818462550
XRPUSDT_00000924,2026-01-04 07:36:56.347210,2.06987,0.677531,SELL,wallet_XRP0108,,BINANCE,LIMIT,0.000829,SETTLED,VC779,69b63e5430c9,108,APAC-SOUTH,v2.3,eb226bcf,MSG386219124
XRPUSDT_00002463,2026-01-04 09:17:40.915692,2.073736,3.944409,BUY,wallet_XRP0023,,BINANCE,LIMIT,0.000865,SETTLED,VC454,7203bd4be409,467,US-EAST,v2.2,87e6464b,MSG471911685
XRPUSDT_00001614,2026-01-04 09:57:16.666944,2.083516,0.231907,SELL,wallet_XRP0108,,BINANCE,MARKET,0.00072,SETTLED,VC643,644d557feb9f,397,APAC-SOUTH,v2.2,f61f712e,MSG368131795
XRPUSDT_00000535,2026-01-04 10:15:08.569620,2.082755,0.179921,SELL,wallet_XRP0053,,BINANCE,MARKET,0.000653,SETTLED,VC182,97bde66d4acd,463,US-WEST,v2.3,c83685ac,MSG129423568
XRPUSDT_00001990,2026-01-04 12:33:47.220108,2.116887,0.639974,SELL,wallet_XRP0039,,BINANCE,MARKET,0.000944,SETTLED,VC341,f1714e23b6a3,71,US-WEST,v2.3,709151e2,MSG656296893
XRPUSDT_00001884,2026-01-04 12:45:23.255518,2.105187,0.051767,BUY,wallet_XRP0015,,BINANCE,MARKET,0.000906,SETTLED,VC128,af1e9d1b9339,259,US-EAST,v3.0,e325d96b,MSG465004913
XRPUSDT_00001834,2026-01-04 13:02:23.890381,2.11275,0.128587,BUY,wallet_XRP0101,,BINANCE,MARKET,0.000531,SETTLED,VC604,2d8444ca6fa4,318,EU-CENTRAL,v2.1,969ab57a,MSG142931032
XRPUSDT_00000875,2026-01-04 15:00:34.021967,2.090439,0.104806,SELL,wallet_XRP0021,,BINANCE,MARKET,0.001239,SETTLED,VC891,1b88d1ea4f1e,473,US-WEST,v2.2,5bb0fca5,MSG139442783
XRPUSDT_00001675,2026-01-04 15:53:08.219112,2.094248,0.09332,BUY,wallet_XRP0043,,BINANCE,LIMIT,0.001285,SETTLED,VC308,005091bfbd12,401,APAC-SOUTH,v2.3,74e65ffe,MSG430048789
XRPUSDT_00001667,2026-01-04 16:52:01.967834,2.091413,0.227271,SELL,wallet_XRP0092,,BINANCE,LIMIT,0.001202,SETTLED,VC248,fd55b6c06ca3,302,EU-CENTRAL,v2.3,aab40cee,MSG201310213
XRPUSDT_00000922,2026-01-04 17:42:18.967547,2.091832,1.276007,SELL,wallet_XRP0033,,BINANCE,MARKET,0.001471,SETTLED,VC397,34e2268edea1,411,EU-CENTRAL,v2.2,51d77bbf,MSG589075764
XRPUSDT_00000405,2026-01-04 18:30:26.388740,2.086459,0.26784,SELL,wallet_XRP0026,,BINANCE,MARKET,0.00134,SETTLED,VC751,775afc149e5c,107,APAC-SOUTH,v2.3,a640cb5f,MSG242625244
XRPUSDT_00001497,2026-01-04 18:53:45.118418,2.086556,0.846224,SELL,wallet_XRP0056,,BINANCE,LIMIT,0.001247,SETTLED,VC558,df39733149c9,74,APAC-SOUTH,v2.3,a541656c,MSG813251404
XRPUSDT_00001942,2026-01-04 19:23:18.545826,2.08227,0.942354,SELL,wallet_XRP0017,,BINANCE,LIMIT,0.00087,SETTLED,VC414,629339931e72,414,EU-CENTRAL,v3.0,632561d4,MSG659662873
XRPUSDT_00001133,2026-01-04 23:29:39.482142,2.086722,0.069801,SELL,wallet_XRP0022,,BINANCE,MARKET,0.000761,SETTLED,VC196,78d539bc9076,421,APAC-SOUTH,v2.3,1b5e6e1a,MSG920465683
XRPUSDT_00002061,2026-01-05 00:07:46.629419,2.090263,0.481478,SELL,wallet_XRP0100,,BINANCE,MARKET,0.00056,SETTLED,VC545,4aa6314cb507,102,APAC-NORTH,v2.3,30a474c0,MSG783607924
XRPUSDT_00001981,2026-01-05 00:20:08.753576,2.09784,0.07812,BUY,wallet_XRP0030,,BINANCE,LIMIT,0.001056,SETTLED,VC643,8c7c7a2d289c,92,US-WEST,v3.0,04ea41f7,MSG215028566
XRPUSDT_00000789,2026-01-05 00:22:42.900788,2.097468,0.449042,BUY,wallet_XRP0113,,BINANCE,MARKET,0.000676,SETTLED,VC351,342232175ae5,115,US-WEST,v2.3,73ae0dd8,MSG593625425
XRPUSDT_00000829,2026-01-05 01:10:56.077777,2.123054,0.481835,SELL,wallet_XRP0028,,BINANCE,MARKET,0.001036,SETTLED,VC521,2feff80d867e,133,APAC-SOUTH,v2.3,5e501737,MSG756488080
XRPUSDT_00001957,2026-01-05 01:37:31.625633,2.148018,0.20681,SELL,wallet_XRP0016,,BINANCE,LIMIT,0.001318,SETTLED,VC431,7fc76cf61543,25,EU-CENTRAL,v2.3,a80edc89,MSG354518676
XRPUSDT_00000371,2026-01-05 01:38:30.480254,2.149735,0.074846,BUY,wallet_XRP0098,,BINANCE,MARKET,0.000807,SETTLED,VC180,c16ff4c16c1f,68,APAC-NORTH,v2.3,a86c897e,MSG958556410
XRPUSDT_00001632,2026-01-05 01:43:37.701670,2.153466,0.766762,SELL,wallet_XRP0064,,BINANCE,MARKET,0.001305,SETTLED,VC752,f7c4609f5625,94,US-EAST,v2.3,3c0c584b,MSG465735351
XRPUSDT_00002239,2026-01-05 02:26:51.660492,2.140773,0.190424,BUY,wallet_XRP0075,,BINANCE,MARKET,0.001438,SETTLED,VC307,955155d89f49,325,APAC-SOUTH,v2.2,29a996d1,MSG626751404
XRPUSDT_00001588,2026-01-05 02:29:11.715003,2.140131,1.934988,SELL,wallet_XRP0097,,BINANCE,MARKET,0.000649,SETTLED,VC296,eae87d2c6c1a,260,US-EAST,v2.3,22005e18,MSG450809566
XRPUSDT_00002260,2026-01-05 02:47:18.771886,2.139187,0.96605,SELL,wallet_XRP0064,,BINANCE,MARKET,0.00119,SETTLED,VC824,8e3dbdebaf93,321,US-WEST,v2.3,77845831,MSG946977491
XRPUSDT_00000660,2026-01-05 02:56:53.807936,2.144503,0.267512,SELL,wallet_XRP0055,,BINANCE,MARKET,0.000844,SETTLED,VC690,fecd2d169dad,90,APAC-NORTH,v3.0,3448a0cb,MSG398481002
XRPUSDT_00002003,2026-01-05 03:17:16.676710,2.137682,0.32717,BUY,wallet_XRP0028,,BINANCE,MARKET,0.001195,SETTLED,VC530,03095af79c52,148,APAC-SOUTH,v2.2,c91bfc51,MSG913593746
XRPUSDT_00001653,2026-01-05 04:25:54.843488,2.128298,0.817233,SELL,wallet_XRP0040,,BINANCE,MARKET,0.001298,SETTLED,VC215,e66a49230c99,135,APAC-SOUTH,v2.3,cd0ed6b7,MSG507073866
XRPUSDT_00000743,2026-01-05 05:13:45.222928,2.129205,0.110006,BUY,wallet_XRP0084,,BINANCE,MARKET,0.001251,SETTLED,VC318,54228370f83a,171,US-EAST,v2.3,61380958,MSG860340725
XRPUSDT_00001386,2026-01-05 05:36:47.210540,2.132251,0.011084,SELL,wallet_XRP0058,,BINANCE,STOP_LIMIT,0.000676,SETTLED,VC399,7c3269dcb682,224,US-WEST,v2.3,8ea71e3b,MSG501901414
XRPUSDT_00000140,2026-01-05 05:51:53.014095,2.129481,0.04837,BUY,wallet_XRP0006,,BINANCE,STOP_LIMIT,0.001195,SETTLED,VC730,20c0efc44724,351,APAC-NORTH,v2.3,dd78cc9b,MSG109633344
XRPUSDT_00000212,2026-01-05 09:38:09.326704,2.144988,0.007806,SELL,wallet_XRP0008,,BINANCE,MARKET,0.001447,SETTLED,VC174,701f4dda9e4e,307,APAC-NORTH,v3.0,51ca9620,MSG581346974
XRPUSDT_00001323,2026-01-05 10:41:35.110110,2.134944,0.234484,SELL,wallet_XRP0004,,BINANCE,MARKET,0.000523,SETTLED,VC171,6242c5f7ac0b,244,APAC-NORTH,v2.3,5204f218,MSG709724354
XRPUSDT_00002352,2026-01-05 11:28:27.204022,2.130483,0.137951,BUY,wallet_XRP0069,,BINANCE,MARKET,0.001253,SETTLED,VC500,77985301291a,3,APAC-NORTH,v3.0,346f284e,MSG946920432
XRPUSDT_00002446,2026-01-05 11:43:28.912166,2.129303,0.452661,SELL,wallet_XRP0071,,BINANCE,MARKET,0.00086,SETTLED,VC317,3f816c55ebf8,87,APAC-SOUTH,v2.3,0820e5a3,MSG918041290
XRPUSDT_00000598,2026-01-05 11:43:48.731108,2.130943,0.019106,BUY,wallet_XRP0095,,BINANCE,LIMIT,0.001012,SETTLED,VC555,26d953daec03,155,APAC-NORTH,v2.3,c531e740,MSG511021352
XRPUSDT_00001294,2026-01-05 12:16:30.380741,2.133103,0.407771,SELL,wallet_XRP0045,,BINANCE,LIMIT,0.001392,SETTLED,VC348,7b4d842599ad,258,EU-CENTRAL,v2.3,efe2fe77,MSG963662604
XRPUSDT_00002460,2026-01-05 12:29:01.218613,2.125476,0.506664,BUY,wallet_XRP0050,,BINANCE,MARKET,0.001092,SETTLED,VC355,be43bde64d96,462,US-EAST,v3.0,7893b88f,MSG752611531
XRPUSDT_00000506,2026-01-05 12:52:05.605517,2.127124,0.009762,BUY,wallet_XRP0043,,BINANCE,MARKET,0.001108,SETTLED,VC335,4403e3006636,346,APAC-SOUTH,v2.2,cc7c877b,MSG154844287
XRPUSDT_00002281,2026-01-05 14:29:25.023322,2.120185,0.062398,BUY,wallet_XRP0029,,BINANCE,MARKET,0.000562,SETTLED,VC197,703892b774ed,320,APAC-SOUTH,v3.0,9445d05a,MSG302581344
XRPUSDT_00000678,2026-01-05 14:37:37.892783,2.129303,0.203668,BUY,wallet_XRP0031,,BINANCE,MARKET,0.000981,SETTLED,VC476,7f77c518064b,479,EU-CENTRAL,v2.3,f37a776f,MSG518540526
